year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,indicated_abuse_neglect,indicated_sexual_abuse,reported_abuse_neglect,reported_sexual_abuse,indicated_abuse_neglect_rate,indicated_sexual_abuse_rate,reported_abuse_neglect_rate,reported_sexual_abuse_rate
2001,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,158625,760.0,69.0,2821.0,234.0,479.1,43.5,1778.4,147.5
2001,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13967,303.0,40.0,923.0,89.0,2169.4,286.4,6608.4,637.2
2001,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,73646,956.0,113.0,3222.0,296.0,1298.1,153.4,4375.0,401.9
2001,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9381,59.0,11.0,215.0,23.0,628.9,117.3,2291.9,245.2
2002,1,1.0,Adams,8,Central,Mostly Urban,32.6,16531,281.0,32.0,967.0,73.0,1699.8,193.6,5849.6,441.6
2002,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,2391,36.0,6.0,177.0,17.0,1505.6,250.9,7402.8,711.0
2002,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3785,49.0,6.0,167.0,13.0,1294.6,158.5,4412.2,343.5
2002,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,13125,50.0,10.0,297.0,30.0,381.0,76.2,2262.9,228.6
2002,5,9.0,Brown,8,Central,Mostly Urban,41.1,1153,9.0,0.0,36.0,1.0,780.6,0.0,3122.3,86.7
2002,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8473,114.0,13.0,354.0,29.0,1345.5,153.4,4178.0,342.3
2002,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1094,29.0,2.0,42.0,2.0,2650.8,182.8,3839.1,182.8
2002,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3787,85.0,11.0,181.0,17.0,2244.5,290.5,4779.5,448.9
2002,9,17.0,Cass,8,Central,Mostly Rural,52.1,3374,71.0,3.0,170.0,9.0,2104.3,88.9,5038.5,266.7
2002,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37425,624.0,74.0,1644.0,143.0,1667.3,197.7,4392.8,382.1
2002,11,21.0,Christian,4,Central,Mostly Urban,43.5,8419,88.0,5.0,374.0,24.0,1045.3,59.4,4442.3,285.1
2002,12,23.0,Clark,5,Southern,Mostly Rural,59.5,4131,63.0,4.0,190.0,15.0,1525.1,96.8,4599.4,363.1
2002,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3329,86.0,3.0,196.0,13.0,2583.4,90.1,5887.7,390.5
2002,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8722,54.0,7.0,188.0,11.0,619.1,80.3,2155.5,126.1
2002,15,29.0,Coles,5,Central,Mostly Urban,24.3,10038,150.0,24.0,662.0,50.0,1494.3,239.1,6594.9,498.1
2002,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1378768,9324.0,935.0,36586.0,2864.0,676.3,67.8,2653.5,207.7
2002,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4478,62.0,5.0,238.0,11.0,1384.5,111.7,5314.9,245.6
2002,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2812,20.0,2.0,100.0,19.0,711.2,71.1,3556.2,675.7
2002,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,20871,204.0,13.0,737.0,54.0,977.4,62.3,3531.2,258.7
2002,20,39.0,De Witt,6,Central,Mostly Urban,48.8,4000,56.0,7.0,239.0,21.0,1400.0,175.0,5975.0,525.0
2002,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5292,32.0,4.0,156.0,9.0,604.7,75.6,2947.8,170.1
2002,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,242285,516.0,75.0,2655.0,251.0,213.0,31.0,1095.8,103.6
2002,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4500,87.0,4.0,278.0,18.0,1933.3,88.9,6177.8,400.0
2002,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1536,24.0,2.0,58.0,5.0,1562.5,130.2,3776.0,325.5
2002,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,9527,74.0,8.0,303.0,32.0,776.7,84.0,3180.4,335.9
2002,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,5061,66.0,10.0,226.0,24.0,1304.1,197.6,4465.5,474.2
2002,27,53.0,Ford,11,Central,Mostly Urban,41.8,3596,70.0,2.0,161.0,6.0,1946.6,55.6,4477.2,166.9
2002,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8948,93.0,11.0,492.0,57.0,1039.3,122.9,5498.4,637.0
2002,29,57.0,Fulton,9,Central,Mostly Rural,60.0,8096,134.0,17.0,415.0,34.0,1655.1,210.0,5126.0,420.0
2002,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1323,56.0,5.0,110.0,8.0,4232.8,377.9,8314.4,604.7
2002,31,61.0,Greene,7,Central,Mostly Rural,70.8,3649,91.0,4.0,206.0,15.0,2493.8,109.6,5645.4,411.1
2002,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,10139,63.0,3.0,255.0,20.0,621.4,29.6,2515.0,197.3
2002,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1935,39.0,13.0,105.0,24.0,2015.5,671.8,5426.4,1240.3
2002,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4608,66.0,9.0,194.0,23.0,1432.3,195.3,4210.1,499.1
2002,35,69.0,Hardin,2,Southern,Completely Rural,100.0,934,2.0,0.0,35.0,4.0,214.1,0.0,3747.3,428.3
2002,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1804,13.0,1.0,60.0,3.0,720.6,55.4,3325.9,166.3
2002,37,73.0,Henry,14,Central,Mostly Rural,50.3,12329,128.0,15.0,531.0,55.0,1038.2,121.7,4306.9,446.1
2002,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7663,55.0,6.0,274.0,27.0,717.7,78.3,3575.6,352.3
2002,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10918,180.0,15.0,731.0,48.0,1648.7,137.4,6695.4,439.6
2002,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2475,14.0,3.0,79.0,20.0,565.7,121.2,3191.9,808.1
2002,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9479,218.0,25.0,564.0,58.0,2299.8,263.7,5950.0,611.9
2002,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5383,71.0,10.0,206.0,20.0,1319.0,185.8,3826.9,371.5
2002,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4991,46.0,10.0,167.0,23.0,921.7,200.4,3346.0,460.8
2002,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2360,28.0,6.0,104.0,14.0,1186.4,254.2,4406.8,593.2
2002,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,133753,748.0,105.0,2846.0,296.0,559.2,78.5,2127.8,221.3
2002,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28225,410.0,52.0,1237.0,131.0,1452.6,184.2,4382.6,464.1
2002,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,18261,65.0,9.0,321.0,22.0,355.9,49.3,1757.8,120.5
2002,48,95.0,Knox,9,Central,Mostly Urban,24.3,11969,213.0,13.0,661.0,39.0,1779.6,108.6,5522.6,325.8
2002,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,196278,1253.0,111.0,3972.0,291.0,638.4,56.6,2023.7,148.3
2002,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,27626,447.0,49.0,1419.0,123.0,1618.0,177.4,5136.5,445.2
2002,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3409,56.0,4.0,176.0,15.0,1642.7,117.3,5162.8,440.0
2002,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8472,154.0,17.0,351.0,41.0,1817.8,200.7,4143.1,483.9
2002,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9742,151.0,15.0,500.0,42.0,1550.0,154.0,5132.4,431.1
2002,54,107.0,Logan,11,Central,Mostly Urban,39.9,6494,94.0,11.0,299.0,30.0,1447.5,169.4,4604.3,462.0
2002,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5501,79.0,6.0,269.0,21.0,1436.1,109.1,4890.0,381.7
2002,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,82201,358.0,38.0,1511.0,121.0,435.5,46.2,1838.2,147.2
2002,57,113.0,McLean,11,Central,Mostly Urban,16.5,35776,456.0,38.0,1478.0,104.0,1274.6,106.2,4131.3,290.7
2002,58,115.0,Macon,6,Central,Mostly Urban,15.3,26882,357.0,36.0,1397.0,100.0,1328.0,133.9,5196.8,372.0
2002,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11670,164.0,31.0,578.0,64.0,1405.3,265.6,4952.9,548.4
2002,60,119.0,Madison,3,Southern,Mostly Urban,13.3,63839,1030.0,108.0,2954.0,280.0,1613.4,169.2,4627.3,438.6
2002,61,121.0,Marion,4,Southern,Mostly Urban,45.1,10219,216.0,23.0,691.0,67.0,2113.7,225.1,6761.9,655.6
2002,62,123.0,Marshall,10,Central,Completely Rural,100.0,2984,31.0,6.0,93.0,6.0,1038.9,201.1,3116.6,201.1
2002,63,125.0,Mason,8,Central,Mostly Rural,77.5,3855,65.0,1.0,216.0,19.0,1686.1,25.9,5603.1,492.9
2002,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3467,65.0,10.0,159.0,15.0,1874.8,288.4,4586.1,432.7
2002,65,129.0,Menard,8,Central,Mostly Rural,75.7,3174,62.0,5.0,168.0,11.0,1953.4,157.5,5293.0,346.6
2002,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4086,39.0,5.0,150.0,17.0,954.5,122.4,3671.1,416.1
2002,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7643,32.0,4.0,96.0,13.0,418.7,52.3,1256.1,170.1
2002,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6955,99.0,16.0,302.0,35.0,1423.4,230.1,4342.2,503.2
2002,69,137.0,Morgan,7,Central,Mostly Urban,36.2,8060,151.0,17.0,389.0,37.0,1873.4,210.9,4826.3,459.1
2002,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3607,34.0,7.0,116.0,13.0,942.6,194.1,3216.0,360.4
2002,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13966,112.0,11.0,406.0,35.0,801.9,78.8,2907.1,250.6
2002,72,143.0,Peoria,10,Central,Mostly Urban,14.6,45266,693.0,51.0,2148.0,166.0,1531.0,112.7,4745.3,366.7
2002,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4884,27.0,5.0,226.0,26.0,552.8,102.4,4627.4,532.4
2002,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3895,36.0,7.0,132.0,14.0,924.3,179.7,3389.0,359.4
2002,75,149.0,Pike,8,Central,Mostly Rural,72.3,3990,37.0,7.0,166.0,12.0,927.3,175.4,4160.4,300.8
2002,76,151.0,Pope,1,Southern,Completely Rural,100.0,838,10.0,0.0,27.0,6.0,1193.3,0.0,3222.0,716.0
2002,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1846,18.0,0.0,102.0,6.0,975.1,0.0,5525.5,325.0
2002,78,155.0,Putnam,10,Central,Completely Rural,100.0,1463,23.0,6.0,39.0,7.0,1572.1,410.1,2665.8,478.5
2002,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7293,103.0,12.0,286.0,19.0,1412.3,164.5,3921.6,260.5
2002,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3794,95.0,12.0,242.0,21.0,2504.0,316.3,6378.5,553.5
2002,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,34532,589.0,43.0,1894.0,138.0,1705.7,124.5,5484.8,399.6
2002,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,69804,756.0,67.0,3140.0,220.0,1083.0,96.0,4498.3,315.2
2002,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6261,151.0,7.0,370.0,22.0,2411.8,111.8,5909.6,351.4
2002,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,47034,793.0,96.0,2634.0,243.0,1686.0,204.1,5600.2,516.6
2002,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1567,35.0,4.0,75.0,13.0,2233.6,255.3,4786.2,829.6
2002,86,171.0,Scott,7,Central,Completely Rural,100.0,1327,1.0,0.0,39.0,3.0,75.4,0.0,2939.0,226.1
2002,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5489,69.0,12.0,228.0,27.0,1257.1,218.6,4153.8,491.9
2002,88,175.0,Stark,10,Central,Completely Rural,100.0,1543,6.0,1.0,30.0,7.0,388.9,64.8,1944.3,453.7
2002,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11796,107.0,8.0,494.0,32.0,907.1,67.8,4187.9,271.3
2002,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30785,413.0,40.0,1196.0,107.0,1341.6,129.9,3885.0,347.6
2002,91,181.0,Union,1,Southern,Mostly Rural,65.9,4161,70.0,12.0,242.0,37.0,1682.3,288.4,5815.9,889.2
2002,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,20427,395.0,28.0,1456.0,96.0,1933.7,137.1,7127.8,470.0
2002,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2973,55.0,6.0,127.0,12.0,1850.0,201.8,4271.8,403.6
2002,94,187.0,Warren,9,Central,Mostly Urban,45.5,4134,98.0,1.0,255.0,7.0,2370.6,24.2,6168.4,169.3
2002,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3743,39.0,3.0,112.0,8.0,1041.9,80.1,2992.3,213.7
2002,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3871,44.0,2.0,158.0,14.0,1136.7,51.7,4081.6,361.7
2002,97,193.0,White,2,Southern,Mostly Rural,62.0,3193,77.0,11.0,197.0,18.0,2411.5,344.5,6169.7,563.7
2002,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14873,229.0,16.0,635.0,51.0,1539.7,107.6,4269.5,342.9
2002,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,166098,632.0,53.0,2797.0,252.0,380.5,31.9,1683.9,151.7
2002,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13954,222.0,30.0,853.0,71.0,1590.9,215.0,6112.9,508.8
2002,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,73885,901.0,87.0,3319.0,297.0,1219.5,117.8,4492.1,402.0
2002,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9394,52.0,9.0,219.0,24.0,553.5,95.8,2331.3,255.5
2003,1,1.0,Adams,8,Central,Mostly Urban,32.6,16233,266.0,15.0,884.0,62.0,1638.6,92.4,5445.7,381.9
2003,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,2322,26.0,3.0,148.0,15.0,1119.7,129.2,6373.8,646.0
2003,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3783,35.0,2.0,147.0,14.0,925.2,52.9,3885.8,370.1
2003,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,13661,74.0,13.0,335.0,42.0,541.7,95.2,2452.2,307.4
2003,5,9.0,Brown,8,Central,Mostly Urban,41.1,1149,13.0,1.0,38.0,5.0,1131.4,87.0,3307.2,435.2
2003,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8407,61.0,7.0,260.0,23.0,725.6,83.3,3092.7,273.6
2003,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1115,4.0,0.0,41.0,2.0,358.7,0.0,3677.1,179.4
2003,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3698,75.0,10.0,176.0,21.0,2028.1,270.4,4759.3,567.9
2003,9,17.0,Cass,8,Central,Mostly Rural,52.1,3421,98.0,7.0,229.0,21.0,2864.7,204.6,6693.9,613.9
2003,10,19.0,Champaign,6,Central,Mostly Urban,12.7,37496,567.0,49.0,1786.0,130.0,1512.2,130.7,4763.2,346.7
2003,11,21.0,Christian,4,Central,Mostly Urban,43.5,8356,132.0,14.0,425.0,41.0,1579.7,167.5,5086.2,490.7
2003,12,23.0,Clark,5,Southern,Mostly Rural,59.5,4092,68.0,9.0,182.0,16.0,1661.8,219.9,4447.7,391.0
2003,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3322,62.0,6.0,179.0,22.0,1866.3,180.6,5388.3,662.3
2003,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8639,61.0,3.0,222.0,16.0,706.1,34.7,2569.7,185.2
2003,15,29.0,Coles,5,Central,Mostly Urban,24.3,9922,229.0,31.0,724.0,84.0,2308.0,312.4,7296.9,846.6
2003,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1362056,9170.0,846.0,35114.0,2893.0,673.2,62.1,2578.0,212.4
2003,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4342,82.0,7.0,221.0,27.0,1888.5,161.2,5089.8,621.8
2003,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2665,35.0,1.0,107.0,4.0,1313.3,37.5,4015.0,150.1
2003,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21164,160.0,12.0,629.0,45.0,756.0,56.7,2972.0,212.6
2003,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3982,72.0,2.0,203.0,19.0,1808.1,50.2,5097.9,477.1
2003,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5253,29.0,2.0,119.0,7.0,552.1,38.1,2265.4,133.3
2003,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,241104,567.0,96.0,2898.0,283.0,235.2,39.8,1202.0,117.4
2003,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4366,82.0,5.0,290.0,20.0,1878.1,114.5,6642.2,458.1
2003,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1515,16.0,3.0,59.0,6.0,1056.1,198.0,3894.4,396.0
2003,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,9409,66.0,15.0,293.0,28.0,701.5,159.4,3114.0,297.6
2003,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4966,76.0,9.0,285.0,24.0,1530.4,181.2,5739.0,483.3
2003,27,53.0,Ford,11,Central,Mostly Urban,41.8,3530,65.0,0.0,206.0,12.0,1841.4,0.0,5835.7,339.9
2003,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8969,133.0,14.0,551.0,63.0,1482.9,156.1,6143.4,702.4
2003,29,57.0,Fulton,9,Central,Mostly Rural,60.0,8098,146.0,9.0,463.0,30.0,1802.9,111.1,5717.5,370.5
2003,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1318,51.0,1.0,122.0,5.0,3869.5,75.9,9256.4,379.4
2003,31,61.0,Greene,7,Central,Mostly Rural,70.8,3537,88.0,9.0,213.0,21.0,2488.0,254.5,6022.1,593.7
2003,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,10297,54.0,11.0,279.0,30.0,524.4,106.8,2709.5,291.3
2003,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1892,35.0,3.0,98.0,7.0,1849.9,158.6,5179.7,370.0
2003,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4514,38.0,6.0,131.0,20.0,841.8,132.9,2902.1,443.1
2003,35,69.0,Hardin,2,Southern,Completely Rural,100.0,927,16.0,1.0,46.0,5.0,1726.0,107.9,4962.2,539.4
2003,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1734,18.0,0.0,63.0,6.0,1038.1,0.0,3633.2,346.0
2003,37,73.0,Henry,14,Central,Mostly Rural,50.3,12258,167.0,20.0,520.0,55.0,1362.4,163.2,4242.1,448.7
2003,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7500,81.0,13.0,319.0,31.0,1080.0,173.3,4253.3,413.3
2003,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10739,200.0,13.0,697.0,47.0,1862.4,121.1,6490.4,437.7
2003,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2399,14.0,1.0,76.0,3.0,583.6,41.7,3168.0,125.1
2003,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,9402,179.0,24.0,557.0,56.0,1903.9,255.3,5924.3,595.6
2003,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5309,55.0,6.0,168.0,14.0,1036.0,113.0,3164.4,263.7
2003,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4935,65.0,5.0,204.0,13.0,1317.1,101.3,4133.7,263.4
2003,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2445,43.0,3.0,122.0,10.0,1758.7,122.7,4989.8,409.0
2003,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,137492,726.0,96.0,2766.0,259.0,528.0,69.8,2011.8,188.4
2003,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28104,379.0,43.0,1141.0,100.0,1348.6,153.0,4059.9,355.8
2003,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,19896,72.0,5.0,282.0,20.0,361.9,25.1,1417.4,100.5
2003,48,95.0,Knox,9,Central,Mostly Urban,24.3,11738,219.0,19.0,742.0,54.0,1865.7,161.9,6321.3,460.0
2003,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,197953,1193.0,140.0,3754.0,334.0,602.7,70.7,1896.4,168.7
2003,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,27395,474.0,46.0,1496.0,118.0,1730.2,167.9,5460.9,430.7
2003,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3438,32.0,0.0,168.0,9.0,930.8,0.0,4886.6,261.8
2003,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8355,100.0,16.0,351.0,45.0,1196.9,191.5,4201.1,538.6
2003,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9617,151.0,17.0,492.0,52.0,1570.1,176.8,5115.9,540.7
2003,54,107.0,Logan,11,Central,Mostly Urban,39.9,6444,92.0,5.0,294.0,25.0,1427.7,77.6,4562.4,388.0
2003,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5362,93.0,7.0,272.0,20.0,1734.4,130.5,5072.7,373.0
2003,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,83915,504.0,51.0,1608.0,130.0,600.6,60.8,1916.2,154.9
2003,57,113.0,McLean,11,Central,Mostly Urban,16.5,36033,543.0,37.0,1349.0,88.0,1507.0,102.7,3743.8,244.2
2003,58,115.0,Macon,6,Central,Mostly Urban,15.3,26272,296.0,32.0,1262.0,113.0,1126.7,121.8,4803.6,430.1
2003,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11506,208.0,9.0,628.0,35.0,1807.8,78.2,5458.0,304.2
2003,60,119.0,Madison,3,Southern,Mostly Urban,13.3,63469,847.0,97.0,2873.0,271.0,1334.5,152.8,4526.6,427.0
2003,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9966,237.0,18.0,646.0,67.0,2378.1,180.6,6482.0,672.3
2003,62,123.0,Marshall,10,Central,Completely Rural,100.0,2994,20.0,5.0,74.0,6.0,668.0,167.0,2471.6,200.4
2003,63,125.0,Mason,8,Central,Mostly Rural,77.5,3777,110.0,13.0,239.0,32.0,2912.4,344.2,6327.8,847.2
2003,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3421,55.0,6.0,185.0,21.0,1607.7,175.4,5407.8,613.9
2003,65,129.0,Menard,8,Central,Mostly Rural,75.7,3125,28.0,1.0,139.0,11.0,896.0,32.0,4448.0,352.0
2003,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4039,62.0,10.0,153.0,21.0,1535.0,247.6,3788.1,519.9
2003,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7760,19.0,1.0,105.0,7.0,244.8,12.9,1353.1,90.2
2003,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6796,109.0,13.0,344.0,32.0,1603.9,191.3,5061.8,470.9
2003,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7877,163.0,13.0,425.0,31.0,2069.3,165.0,5395.5,393.6
2003,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3596,36.0,7.0,124.0,11.0,1001.1,194.7,3448.3,305.9
2003,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13979,138.0,15.0,398.0,37.0,987.2,107.3,2847.1,264.7
2003,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44871,578.0,42.0,2093.0,161.0,1288.1,93.6,4664.5,358.8
2003,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4820,71.0,11.0,212.0,26.0,1473.0,228.2,4398.3,539.4
2003,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3900,34.0,4.0,125.0,11.0,871.8,102.6,3205.1,282.1
2003,75,149.0,Pike,8,Central,Mostly Rural,72.3,3885,55.0,14.0,166.0,25.0,1415.7,360.4,4272.8,643.5
2003,76,151.0,Pope,1,Southern,Completely Rural,100.0,817,16.0,1.0,39.0,2.0,1958.4,122.4,4773.6,244.8
2003,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1777,29.0,4.0,90.0,13.0,1632.0,225.1,5064.7,731.6
2003,78,155.0,Putnam,10,Central,Completely Rural,100.0,1429,31.0,1.0,55.0,5.0,2169.3,70.0,3848.8,349.9
2003,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7254,79.0,8.0,324.0,25.0,1089.1,110.3,4466.5,344.6
2003,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3722,107.0,10.0,326.0,27.0,2874.8,268.7,8758.7,725.4
2003,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33984,573.0,38.0,1795.0,136.0,1686.1,111.8,5281.9,400.2
2003,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,69595,704.0,62.0,2880.0,227.0,1011.6,89.1,4138.2,326.2
2003,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6238,148.0,9.0,388.0,28.0,2372.6,144.3,6219.9,448.9
2003,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46824,643.0,96.0,2527.0,205.0,1373.2,205.0,5396.8,437.8
2003,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1539,18.0,5.0,81.0,8.0,1169.6,324.9,5263.2,519.8
2003,86,171.0,Scott,7,Central,Completely Rural,100.0,1291,17.0,3.0,42.0,5.0,1316.8,232.4,3253.3,387.3
2003,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5372,68.0,10.0,199.0,21.0,1265.8,186.2,3704.4,390.9
2003,88,175.0,Stark,10,Central,Completely Rural,100.0,1509,14.0,1.0,50.0,4.0,927.8,66.3,3313.5,265.1
2003,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11693,117.0,12.0,491.0,29.0,1000.6,102.6,4199.1,248.0
2003,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30325,445.0,45.0,1257.0,101.0,1467.4,148.4,4145.1,333.1
2003,91,181.0,Union,1,Southern,Mostly Rural,65.9,4105,86.0,9.0,233.0,30.0,2095.0,219.2,5676.0,730.8
2003,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,20194,362.0,31.0,1316.0,107.0,1792.6,153.5,6516.8,529.9
2003,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2865,14.0,1.0,122.0,8.0,488.7,34.9,4258.3,279.2
2003,94,187.0,Warren,9,Central,Mostly Urban,45.5,4040,69.0,4.0,215.0,19.0,1707.9,99.0,5321.8,470.3
2003,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3727,30.0,8.0,98.0,14.0,804.9,214.6,2629.5,375.6
