year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,intake_screening,other,social_history,supplemental_social_history,intake_screening_rate,other_rate,social_history_rate,supplemental_social_history_rate
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,107080,664.0,304.0,382.0,11.0,620.1,283.9,356.7,10.3
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1899,0.0,0.0,4.0,0.0,0.0,0.0,210.6,0.0
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,704,3.0,1.0,0.0,0.0,426.1,142.0,0.0,0.0
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3807,0.0,0.0,6.0,0.0,0.0,0.0,157.6,0.0
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2310,0.0,0.0,8.0,0.0,0.0,0.0,346.3,0.0
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,1545,0.0,0.0,4.0,0.0,0.0,0.0,258.9,0.0
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4209,1.0,2.0,15.0,5.0,23.8,47.5,356.4,118.8
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3636,103.0,0.0,6.0,0.0,2832.8,0.0,165.0,0.0
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,500,0.0,0.0,8.0,0.0,0.0,0.0,1600.0,0.0
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6093,47.0,12.0,3.0,0.0,771.4,196.9,49.2,0.0
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1927,53.0,1.0,2.0,0.0,2750.4,51.9,103.8,0.0
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,399,0.0,0.0,2.0,0.0,0.0,0.0,501.3,0.0
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,753,2.0,1.0,2.0,1.0,265.6,132.8,265.6,132.8
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,5660,115.0,5.0,6.0,0.0,2031.8,88.3,106.0,0.0
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3414,54.0,3.0,4.0,0.0,1581.7,87.9,117.2,0.0
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4709,0.0,0.0,8.0,0.0,0.0,0.0,169.9,0.0
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1010,0.0,0.0,2.0,1.0,0.0,0.0,198.0,99.0
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3804,0.0,0.0,5.0,0.0,0.0,0.0,131.4,0.0
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2472,82.0,0.0,33.0,2.0,3317.2,0.0,1335.0,80.9
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2222,0.0,0.0,4.0,0.0,0.0,0.0,180.0,0.0
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,66950,376.0,795.0,303.0,511.0,561.6,1187.5,452.6,763.3
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,13040,226.0,286.0,18.0,4.0,1733.1,2193.3,138.0,30.7
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15705,236.0,34.0,40.0,37.0,1502.7,216.5,254.7,235.6
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,5017,25.0,3.0,9.0,6.0,498.3,59.8,179.4,119.6
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,90901,189.0,439.0,347.0,111.0,207.9,482.9,381.7,122.1
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12248,266.0,6.0,9.0,0.0,2171.8,49.0,73.5,0.0
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1434,1.0,0.0,3.0,0.0,69.7,0.0,209.2,0.0
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3483,363.0,1.0,0.0,0.0,10422.0,28.7,0.0,0.0
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4085,366.0,39.0,28.0,2.0,8959.6,954.7,685.4,49.0
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,2743,0.0,0.0,9.0,0.0,0.0,0.0,328.1,0.0
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2246,137.0,2.0,1.0,0.0,6099.7,89.0,44.5,0.0
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,40432,144.0,107.0,161.0,9.0,356.2,264.6,398.2,22.3
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,16854,2422.0,63.0,108.0,93.0,14370.5,373.8,640.8,551.8
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,11258,0.0,0.0,35.0,15.0,0.0,0.0,310.9,133.2
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4986,0.0,0.0,6.0,0.0,0.0,0.0,120.3,0.0
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27448,260.0,3.0,20.0,0.0,947.2,10.9,72.9,0.0
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4133,0.0,0.0,11.0,0.0,0.0,0.0,266.2,0.0
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,1314,0.0,0.0,21.0,0.0,0.0,0.0,1598.2,0.0
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,1546,0.0,1.0,9.0,1.0,0.0,64.7,582.1,64.7
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1564,0.0,0.0,3.0,0.0,0.0,0.0,191.8,0.0
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,1441,0.0,0.0,4.0,0.0,0.0,0.0,277.6,0.0
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3910,0.0,0.0,6.0,0.0,0.0,0.0,153.5,0.0
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2897,0.0,0.0,3.0,3.0,0.0,0.0,103.6,103.6
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3504,218.0,0.0,5.0,0.0,6221.5,0.0,142.7,0.0
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6357,0.0,9.0,9.0,1.0,0.0,141.6,141.6,15.7
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19767,0.0,0.0,167.0,67.0,0.0,0.0,844.8,338.9
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2110,0.0,15.0,5.0,0.0,0.0,710.9,237.0,0.0
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,380,0.0,0.0,1.0,0.0,0.0,0.0,263.2,0.0
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3029,0.0,0.0,3.0,0.0,0.0,0.0,99.0,0.0
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1575,0.0,0.0,5.0,1.0,0.0,0.0,317.5,63.5
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14600,135.0,140.0,106.0,39.0,924.7,958.9,726.0,267.1
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,31000,0.0,0.0,21.0,11.0,0.0,0.0,67.7,35.5
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2601,71.0,5.0,1.0,0.0,2729.7,192.2,38.4,0.0
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21270,1171.0,1553.0,82.0,0.0,5505.4,7301.4,385.5,0.0
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,758,3.0,35.0,4.0,2.0,395.8,4617.4,527.7,263.9
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2371,0.0,0.0,5.0,0.0,0.0,0.0,210.9,0.0
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,671,0.0,0.0,5.0,0.0,0.0,0.0,745.2,0.0
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4972,0.0,0.0,25.0,8.0,0.0,0.0,502.8,160.9
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14228,280.0,95.0,11.0,8.0,1968.0,667.7,77.3,56.2
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9046,0.0,0.0,136.0,0.0,0.0,0.0,1503.4,0.0
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1178,0.0,0.0,4.0,0.0,0.0,0.0,339.6,0.0
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,1801,28.0,1.0,2.0,1.0,1554.7,55.5,111.0,55.5
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1448,0.0,1.0,2.0,4.0,0.0,69.1,138.1,276.2
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,1333,0.0,0.0,5.0,0.0,0.0,0.0,375.1,0.0
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6386,67.0,39.0,12.0,2.0,1049.2,610.7,187.9,31.3
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,91755,1169.0,0.0,21.0,10.0,1274.0,0.0,22.9,10.9
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6442,213.0,0.0,1.0,1.0,3306.4,0.0,15.5,15.5
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,33154,1364.0,0.0,216.0,230.0,4114.1,0.0,651.5,693.7
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4644,4.0,0.0,25.0,0.0,86.1,0.0,538.3,0.0
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,6835,51.0,0.0,56.0,14.0,746.2,0.0,819.3,204.8
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,718,0.0,0.0,8.0,0.0,0.0,0.0,1114.2,0.0
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1632,0.0,29.0,7.0,0.0,0.0,1777.0,428.9,0.0
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7294,171.0,0.0,15.0,0.0,2344.4,0.0,205.6,0.0
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,458,1.0,1.0,2.0,0.0,218.3,218.3,436.7,0.0
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3659,72.0,0.0,4.0,2.0,1967.8,0.0,109.3,54.7
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1503,0.0,2.0,1.0,0.0,0.0,133.1,66.5,0.0
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,1504,0.0,1.0,5.0,0.0,0.0,66.5,332.4,0.0
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16921,0.0,398.0,173.0,45.0,0.0,2352.1,1022.4,265.9
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,3472,0.0,10.0,11.0,4.0,0.0,288.0,316.8,115.2
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1768,0.0,0.0,5.0,0.0,0.0,0.0,282.8,0.0
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1401,0.0,0.0,1.0,0.0,0.0,0.0,71.4,0.0
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3940,0.0,11.0,7.0,0.0,0.0,279.2,177.7,0.0
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,4300,9.0,0.0,12.0,0.0,209.3,0.0,279.1,0.0
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,536914,0.0,0.0,2096.0,413.0,0.0,0.0,390.4,76.9
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10308,0.0,198.0,1.0,0.0,0.0,1920.8,9.7,0.0
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1733,0.0,0.0,2.0,0.0,0.0,0.0,115.4,0.0
2012,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,105626,655.0,277.0,374.0,42.0,620.1,262.2,354.1,39.8
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1854,0.0,0.0,9.0,0.0,0.0,0.0,485.4,0.0
2012,24,47.0,Edwards,2,Southern,Completely Rural,100.0,706,0.0,6.0,0.0,0.0,0.0,849.9,0.0,0.0
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3760,0.0,0.0,2.0,0.0,0.0,0.0,53.2,0.0
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2265,0.0,0.0,4.0,0.0,0.0,0.0,176.6,0.0
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4206,22.0,5.0,6.0,3.0,523.1,118.9,142.7,71.3
2012,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3633,116.0,23.0,5.0,0.0,3193.0,633.1,137.6,0.0
2012,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,482,0.0,0.0,3.0,0.0,0.0,0.0,622.4,0.0
2012,31,61.0,Greene,7,Central,Mostly Rural,70.8,1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6141,48.0,1.0,6.0,1.0,781.6,16.3,97.7,16.3
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,876,0.0,0.0,1.0,0.0,0.0,0.0,114.2,0.0
2012,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1889,55.0,6.0,1.0,0.0,2911.6,317.6,52.9,0.0
2012,35,69.0,Hardin,2,Southern,Completely Rural,100.0,402,0.0,0.0,3.0,0.0,0.0,0.0,746.3,0.0
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,710,7.0,5.0,1.0,1.0,985.9,704.2,140.8,140.8
2012,37,73.0,Henry,14,Central,Mostly Rural,50.3,5557,102.0,1.0,4.0,0.0,1835.5,18.0,72.0,0.0
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3251,40.0,14.0,3.0,0.0,1230.4,430.6,92.3,0.0
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4706,0.0,0.0,5.0,1.0,0.0,0.0,106.2,21.2
2012,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1005,0.0,0.0,2.0,0.0,0.0,0.0,199.0,0.0
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2445,57.0,1.0,19.0,3.0,2331.3,40.9,777.1,122.7
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2175,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.0
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1145,0.0,0.0,4.0,0.0,0.0,0.0,349.3,0.0
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,66953,290.0,846.0,258.0,399.0,433.1,1263.6,385.3,595.9
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12875,203.0,284.0,22.0,5.0,1576.7,2205.8,170.9,38.8
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15970,191.0,167.0,46.0,19.0,1196.0,1045.7,288.0,119.0
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,4917,19.0,71.0,2.0,4.0,386.4,1444.0,40.7,81.4
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,89475,141.0,400.0,326.0,100.0,157.6,447.1,364.3,111.8
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12180,332.0,0.0,14.0,0.0,2725.8,0.0,114.9,0.0
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3425,297.0,0.0,1.0,0.0,8671.5,0.0,29.2,0.0
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4045,394.0,25.0,25.0,2.0,9740.4,618.0,618.0,49.4
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,2661,0.0,0.0,2.0,0.0,0.0,0.0,75.2,0.0
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2247,122.0,28.0,2.0,0.0,5429.5,1246.1,89.0,0.0
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,39831,154.0,104.0,127.0,7.0,386.6,261.1,318.8,17.6
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,16857,2440.0,35.0,85.0,62.0,14474.7,207.6,504.2,367.8
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,11008,0.0,1.0,29.0,6.0,0.0,9.1,263.4,54.5
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4981,0.0,0.0,4.0,1.0,0.0,0.0,80.3,20.1
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27027,258.0,0.0,11.0,0.0,954.6,0.0,40.7,0.0
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,3998,0.0,0.0,6.0,0.0,0.0,0.0,150.1,0.0
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,1244,0.0,0.0,11.0,0.0,0.0,0.0,884.2,0.0
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,1527,0.0,8.0,9.0,3.0,0.0,523.9,589.4,196.5
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1529,0.0,0.0,1.0,0.0,0.0,0.0,65.4,0.0
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,1412,0.0,0.0,6.0,0.0,0.0,0.0,424.9,0.0
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1754,0.0,2.0,1.0,0.0,0.0,114.0,57.0,0.0
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3916,0.0,0.0,1.0,0.0,0.0,0.0,25.5,0.0
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2843,0.0,0.0,9.0,1.0,0.0,0.0,316.6,35.2
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3464,170.0,5.0,4.0,1.0,4907.6,144.3,115.5,28.9
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1702,0.0,9.0,0.0,0.0,0.0,528.8,0.0,0.0
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6151,0.0,28.0,8.0,0.0,0.0,455.2,130.1,0.0
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19478,0.0,0.0,143.0,88.0,0.0,0.0,734.2,451.8
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2049,0.0,13.0,2.0,2.0,0.0,634.5,97.6,97.6
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1891,0.0,0.0,1.0,0.0,0.0,0.0,52.9,0.0
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,364,0.0,0.0,2.0,0.0,0.0,0.0,549.5,0.0
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,2952,0.0,0.0,1.0,0.0,0.0,0.0,33.9,0.0
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1622,0.0,1.0,1.0,3.0,0.0,61.7,61.7,185.0
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14488,168.0,189.0,124.0,24.0,1159.6,1304.5,855.9,165.7
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,30198,0.0,0.0,31.0,3.0,0.0,0.0,102.7,9.9
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2573,56.0,0.0,4.0,0.0,2176.4,0.0,155.5,0.0
2012,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21116,933.0,1379.0,49.0,0.0,4418.5,6530.6,232.1,0.0
2012,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,736,3.0,45.0,4.0,0.0,407.6,6114.1,543.5,0.0
2012,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2314,0.0,0.0,10.0,1.0,0.0,0.0,432.2,43.2
2012,88,175.0,Stark,10,Central,Completely Rural,100.0,658,0.0,0.0,8.0,2.0,0.0,0.0,1215.8,304.0
2012,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4835,0.0,0.0,24.0,0.0,0.0,0.0,496.4,0.0
2012,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14278,206.0,69.0,9.0,3.0,1442.8,483.3,63.0,21.0
2012,91,181.0,Union,1,Southern,Mostly Rural,65.9,1661,0.0,0.0,2.0,0.0,0.0,0.0,120.4,0.0
2012,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8744,0.0,0.0,89.0,3.0,0.0,0.0,1017.8,34.3
2012,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1130,0.0,0.0,1.0,0.0,0.0,0.0,88.5,0.0
2012,94,187.0,Warren,9,Central,Mostly Urban,45.5,1800,35.0,28.0,3.0,0.0,1944.4,1555.6,166.7,0.0
2012,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1446,0.0,1.0,1.0,4.0,0.0,69.2,69.2,276.6
2012,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1672,0.0,0.0,1.0,0.0,0.0,0.0,59.8,0.0
2012,97,193.0,White,2,Southern,Mostly Rural,62.0,1354,0.0,0.0,2.0,1.0,0.0,0.0,147.7,73.9
2012,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6250,89.0,34.0,3.0,1.0,1424.0,544.0,48.0,16.0
2012,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,91400,909.0,0.0,17.0,4.0,994.5,0.0,18.6,4.4
2012,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6430,132.0,0.0,8.0,1.0,2052.9,0.0,124.4,15.6
2012,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,32691,1627.0,0.0,310.0,152.0,4976.9,0.0,948.3,465.0
2012,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4609,25.0,0.0,24.0,0.0,542.4,0.0,520.7,0.0
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,1,1.0,Adams,8,Central,Mostly Urban,32.6,6746,28.0,0.0,71.0,17.0,415.1,0.0,1052.5,252.0
2013,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,729,0.0,0.0,5.0,0.0,0.0,0.0,685.9,0.0
2013,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1602,0.0,20.0,4.0,0.0,0.0,1248.4,249.7,0.0
2013,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,7203,138.0,0.0,13.0,0.0,1915.9,0.0,180.5,0.0
2013,5,9.0,Brown,8,Central,Mostly Urban,41.1,470,6.0,0.0,0.0,0.0,1276.6,0.0,0.0,0.0
2013,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3591,35.0,0.0,5.0,1.0,974.7,0.0,139.2,27.8
2013,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,498,2.0,0.0,0.0,0.0,401.6,0.0,0.0,0.0
2013,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1463,0.0,11.0,2.0,2.0,0.0,751.9,136.7,136.7
2013,9,17.0,Cass,8,Central,Mostly Rural,52.1,1450,0.0,0.0,13.0,0.0,0.0,0.0,896.6,0.0
2013,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16884,0.0,336.0,154.0,26.0,0.0,1990.0,912.1,154.0
2013,11,21.0,Christian,4,Central,Mostly Urban,43.5,3378,0.0,9.0,8.0,1.0,0.0,266.4,236.8,29.6
2013,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1707,0.0,0.0,0.0,2.0,0.0,0.0,0.0,117.2
2013,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3816,0.0,16.0,3.0,0.0,0.0,419.3,78.6,0.0
2013,15,29.0,Coles,5,Central,Mostly Urban,24.3,4301,0.0,0.0,2.0,0.0,0.0,0.0,46.5,0.0
2013,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,528126,0.0,0.0,1875.0,457.0,0.0,0.0,355.0,86.5
2013,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10281,0.0,97.0,2.0,0.0,0.0,943.5,19.5,0.0
2013,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2350,0.0,0.0,1.0,0.0,0.0,0.0,42.6,0.0
2013,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,104565,487.0,201.0,379.0,42.0,465.7,192.2,362.5,40.2
2013,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1807,0.0,0.0,4.0,0.0,0.0,0.0,221.4,0.0
2013,24,47.0,Edwards,2,Southern,Completely Rural,100.0,724,4.0,1.0,0.0,0.0,552.5,138.1,0.0,0.0
2013,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3688,0.0,0.0,7.0,1.0,0.0,0.0,189.8,27.1
