year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,minor_in_poverty,minor_in_poverty_rate
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2632.0,473.0,17971.1
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,3705.0,611.0,16491.2
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3374.0,363.0,10758.7
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3693.0,713.0,19306.8
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,3102.0,632.0,20374.0
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13923.0,2183.0,15679.1
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,197634.0,16306.0,8250.6
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14225.0,3405.0,23936.7
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,75624.0,14552.0,19242.6
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9731.0,710.0,7296.3
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,15248.0,3089.0,20258.4
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1861.0,831.0,44653.4
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3674.0,632.0,17202.0
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15771.0,2101.0,13321.9
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,1106.0,165.0,14918.6
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8200.0,1528.0,18634.1
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1054.0,162.0,15370.0
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3278.0,659.0,20103.7
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,3376.0,625.0,18513.0
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,38198.0,7853.0,20558.7
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,7780.0,1589.0,20424.2
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3770.0,750.0,19893.9
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3108.0,627.0,20173.7
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8261.0,896.0,10846.1
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,9372.0,2065.0,22033.7
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1283145.0,293688.0,22888.1
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3949.0,823.0,20840.7
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2485.0,431.0,17344.1
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,23373.0,3518.0,15051.6
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3793.0,652.0,17189.6
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5022.0,694.0,13819.2
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,230375.0,20232.0,8782.2
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3993.0,905.0,22664.7
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1361.0,230.0,16899.3
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8519.0,1290.0,15142.6
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4696.0,1313.0,27960.0
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,3413.0,494.0,14474.1
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8878.0,2651.0,29860.3
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7621.0,1487.0,19511.9
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1181.0,310.0,26248.9
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,3203.0,693.0,21636.0
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,13110.0,1202.0,9168.6
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1758.0,396.0,22525.6
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4047.0,676.0,16703.7
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,842.0,251.0,29810.0
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1430.0,273.0,19090.9
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,11537.0,1638.0,14197.8
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7139.0,1286.0,18013.7
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10290.0,3355.0,32604.5
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2155.0,365.0,16937.4
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8723.0,2491.0,28556.7
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5145.0,736.0,14305.2
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4484.0,710.0,15834.1
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2454.0,509.0,20741.6
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,151648.0,20544.0,13547.2
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28657.0,5836.0,20365.0
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,32136.0,1840.0,5725.7
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,10636.0,2189.0,20581.0
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,195892.0,20685.0,10559.4
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26391.0,5402.0,20469.1
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3054.0,688.0,22527.8
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7656.0,1076.0,14054.3
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,9145.0,1357.0,14838.7
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,5926.0,1103.0,18612.9
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5002.0,1077.0,21531.4
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,86135.0,7364.0,8549.4
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,37988.0,4723.0,12432.9
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,24567.0,6023.0,24516.6
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10628.0,1911.0,17980.8
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,61590.0,11507.0,18683.2
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9255.0,2701.0,29184.2
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,2894.0,426.0,14720.1
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,3386.0,672.0,19846.4
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3458.0,906.0,26200.1
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,2933.0,427.0,14558.5
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3674.0,467.0,12710.9
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,8139.0,464.0,5700.9
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6228.0,1306.0,20969.8
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7330.0,1371.0,18704.0
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3549.0,566.0,15948.2
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13593.0,2045.0,15044.5
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,45421.0,11138.0,24521.7
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4644.0,1113.0,23966.4
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3969.0,373.0,9397.8
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,3626.0,888.0,24489.8
2009,76,151.0,Pope,1,Southern,Completely Rural,100.0,722.0,215.0,29778.4
2009,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1506.0,577.0,38313.4
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,1324.0,177.0,13368.6
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6798.0,1252.0,18417.2
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3456.0,728.0,21064.8
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,32736.0,6261.0,19125.7
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,66766.0,17004.0,25468.1
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6025.0,1581.0,26240.7
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46126.0,9144.0,19824.0
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1451.0,253.0,17436.3
2009,86,171.0,Scott,7,Central,Completely Rural,100.0,1178.0,172.0,14601.0
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4916.0,800.0,16273.4
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,1442.0,243.0,16851.6
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10589.0,2249.0,21239.0
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30710.0,3666.0,11937.5
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,3946.0,1142.0,28940.7
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19408.0,6107.0,31466.4
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2609.0,515.0,19739.4
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,3733.0,674.0,18055.2
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3309.0,413.0,12481.1
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3628.0,807.0,22243.7
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,3111.0,737.0,23690.1
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13762.0,2474.0,17977.0
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,197658.0,19559.0,9895.4
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14348.0,3889.0,27104.8
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,74996.0,19450.0,25934.7
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9796.0,890.0,9085.3
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,15459.0,2761.0,17860.1
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1888.0,908.0,48093.2
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3645.0,672.0,18436.2
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15562.0,2607.0,16752.3
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,1096.0,149.0,13594.9
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8133.0,1403.0,17250.7
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1109.0,170.0,15329.1
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3167.0,644.0,20334.7
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,3393.0,645.0,19009.7
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,39154.0,7731.0,19745.1
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,7734.0,1510.0,19524.2
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3709.0,676.0,18225.9
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3160.0,685.0,21677.2
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8575.0,1002.0,11685.1
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,9920.0,2127.0,21441.5
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1230404.0,298711.0,24277.5
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4050.0,795.0,19629.6
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2591.0,447.0,17252.0
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,23474.0,3341.0,14232.8
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3807.0,624.0,16390.9
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5155.0,862.0,16721.6
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,227085.0,19943.0,8782.2
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4096.0,874.0,21337.9
2010,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1533.0,259.0,16895.0
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8432.0,1231.0,14599.1
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4970.0,1091.0,21951.7
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,3334.0,554.0,16616.7
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,9089.0,2432.0,26757.6
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7724.0,1463.0,18941.0
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1188.0,314.0,26431.0
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,3195.0,697.0,21815.3
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,13657.0,1267.0,9277.3
2010,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1934.0,426.0,22026.9
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4185.0,824.0,19689.4
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,874.0,265.0,30320.4
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1497.0,296.0,19772.9
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,12026.0,1863.0,15491.4
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6980.0,1243.0,17808.0
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10780.0,3255.0,30194.8
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2209.0,349.0,15799.0
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8552.0,2088.0,24415.3
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5213.0,730.0,14003.5
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4688.0,713.0,15209.0
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2431.0,466.0,19169.1
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,148948.0,24173.0,16229.2
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28675.0,5675.0,19790.8
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,36218.0,2246.0,6201.3
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,10861.0,2649.0,24390.0
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,192012.0,23068.0,12013.8
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,26119.0,4534.0,17359.0
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3222.0,739.0,22936.1
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7646.0,1145.0,14975.2
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8719.0,1334.0,15299.9
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,6033.0,1049.0,17387.7
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5248.0,1190.0,22675.3
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,83837.0,8008.0,9551.9
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,38408.0,3916.0,10195.8
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,25274.0,6629.0,26228.5
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10774.0,2041.0,18943.8
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,61167.0,13140.0,21482.2
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9213.0,2389.0,25930.8
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,2723.0,473.0,17370.5
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,3225.0,741.0,22976.7
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3506.0,914.0,26069.6
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,2997.0,413.0,13780.4
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3709.0,530.0,14289.6
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,8052.0,461.0,5725.3
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6369.0,1285.0,20175.9
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7543.0,1511.0,20031.8
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3708.0,603.0,16262.1
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,13191.0,2030.0,15389.3
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44759.0,9374.0,20943.3
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4611.0,1091.0,23660.8
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3988.0,371.0,9302.9
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,3697.0,917.0,24803.9
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,803.0,207.0,25778.3
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1395.0,502.0,35985.7
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,1273.0,172.0,13511.4
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6618.0,1255.0,18963.4
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3604.0,729.0,20227.5
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33177.0,6585.0,19848.1
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,68447.0,15343.0,22415.9
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5686.0,1517.0,26679.6
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46830.0,9039.0,19301.7
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1585.0,269.0,16971.6
2010,86,171.0,Scott,7,Central,Completely Rural,100.0,1259.0,162.0,12867.4
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5055.0,877.0,17349.2
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,1401.0,228.0,16274.1
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10762.0,2225.0,20674.6
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,31821.0,4289.0,13478.5
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,3787.0,976.0,25772.4
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,19908.0,6090.0,30590.7
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2608.0,530.0,20322.1
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,3911.0,744.0,19023.3
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3227.0,395.0,12240.5
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3783.0,839.0,22178.2
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,3038.0,779.0,25641.9
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13711.0,2446.0,17839.7
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,196364.0,23823.0,12132.1
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14674.0,3391.0,23108.9
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,73276.0,19612.0,26764.6
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9943.0,942.0,9474.0
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,15345.0,3496.0,22782.7
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1816.0,865.0,47632.2
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3606.0,670.0,18580.1
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,15226.0,2221.0,14586.9
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,1040.0,150.0,14423.1
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7885.0,1315.0,16677.2
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1076.0,189.0,17565.1
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,3093.0,725.0,23440.0
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,3391.0,788.0,23238.0
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,39255.0,8062.0,20537.5
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,7632.0,1517.0,19876.8
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3697.0,709.0,19177.7
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3100.0,693.0,22354.8
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8518.0,1071.0,12573.4
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,9786.0,2031.0,20754.1
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1221173.0,321321.0,26312.5
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4037.0,879.0,21773.6
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2604.0,488.0,18740.4
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,23258.0,3823.0,16437.4
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3718.0,658.0,17697.7
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,5081.0,777.0,15292.3
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,225521.0,24546.0,10884.1
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4025.0,870.0,21614.9
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1504.0,250.0,16622.3
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,8335.0,1310.0,15716.9
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4925.0,1304.0,26477.2
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,3224.0,554.0,17183.6
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,9084.0,2497.0,27487.9
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7634.0,1472.0,19282.2
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1138.0,303.0,26625.7
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,3137.0,678.0,21613.0
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,13432.0,1253.0,9328.5
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1906.0,467.0,24501.6
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4116.0,767.0,18634.6
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,877.0,276.0,31470.9
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1442.0,293.0,20319.0
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,11857.0,1812.0,15282.1
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6852.0,1404.0,20490.4
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10691.0,3426.0,32045.6
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2232.0,354.0,15860.2
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8494.0,2304.0,27125.0
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5116.0,757.0,14796.7
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4641.0,719.0,15492.4
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2385.0,477.0,20000.0
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,147786.0,27465.0,18584.3
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,28316.0,6818.0,24078.3
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,36181.0,2586.0,7147.4
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,10721.0,3097.0,28887.2
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,188422.0,30450.0,16160.5
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,25862.0,4455.0,17226.0
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3224.0,676.0,20967.7
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7404.0,1148.0,15505.1
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8630.0,1424.0,16500.6
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,5950.0,1104.0,18554.6
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5266.0,1140.0,21648.3
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,81975.0,8365.0,10204.3
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,38455.0,5333.0,13868.2
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,25146.0,5519.0,21947.8
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10723.0,2096.0,19546.8
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,60463.0,11587.0,19163.8
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9042.0,2559.0,28301.3
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,2690.0,449.0,16691.4
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,3165.0,657.0,20758.3
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3475.0,983.0,28287.8
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,2934.0,437.0,14894.3
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3649.0,488.0,13373.5
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,8006.0,503.0,6282.8
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6240.0,1342.0,21506.4
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7423.0,1530.0,20611.6
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3730.0,658.0,17640.8
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12850.0,1928.0,15003.9
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,44833.0,12580.0,28059.7
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4545.0,1074.0,23630.4
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3909.0,385.0,9849.1
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,3696.0,837.0,22646.1
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,770.0,217.0,28181.8
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1359.0,483.0,35540.8
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,1244.0,162.0,13022.5
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6563.0,1447.0,22047.8
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3608.0,785.0,21757.2
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33134.0,7225.0,21805.4
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,67471.0,20327.0,30127.0
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5613.0,1795.0,31979.3
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,46767.0,11298.0,24158.1
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1549.0,259.0,16720.5
2011,86,171.0,Scott,7,Central,Completely Rural,100.0,1196.0,190.0,15886.3
