year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,average_daily_population,booking,average_daily_population_rate,booking_rate
1994,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16080,155.75,3.75,968.6,23.3
1994,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35614,1439.75,35.25,4042.7,99.0
1994,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40048,764.75,41.5,1909.6,103.6
1994,54,107.0,Logan,11,Central,Mostly Urban,39.9,30930,1229.75,17.5,3975.9,56.6
1994,55,109.0,McDonough,9,Central,Mostly Urban,29.5,34935,479.0,15.75,1371.1,45.1
1994,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,219478,4515.25,129.25,2057.3,58.9
1994,57,113.0,McLean,11,Central,Mostly Urban,16.5,138613,5101.0,205.5,3680.0,148.3
1994,58,115.0,Macon,6,Central,Mostly Urban,15.3,117490,7405.25,206.0,6302.9,175.3
1994,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48422,1152.25,33.25,2379.6,68.7
1994,60,119.0,Madison,3,Southern,Mostly Urban,13.3,255580,4982.25,183.5,1949.4,71.8
1994,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41764,1555.5,34.75,3724.5,83.2
1994,62,123.0,Marshall,10,Central,Completely Rural,100.0,12821,365.5,5.25,2850.8,40.9
1994,63,125.0,Mason,8,Central,Mostly Rural,77.5,16374,709.25,25.0,4331.6,152.7
1994,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15140,949.75,27.25,6273.1,180.0
1994,65,129.0,Menard,8,Central,Mostly Rural,75.7,11795,123.75,11.25,1049.2,95.4
1994,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17083,454.75,13.75,2662.0,80.5
1994,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,24228,277.0,6.5,1143.3,26.8
1994,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30651,658.5,18.0,2148.4,58.7
1994,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37085,1368.25,67.5,3689.5,182.0
1994,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,13960,152.25,8.75,1090.6,62.7
1994,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,48725,1952.5,53.25,4007.2,109.3
1994,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184139,13269.0,282.25,7206.0,153.3
1994,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21332,673.75,37.0,3158.4,173.4
1994,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15904,380.75,7.75,2394.1,48.7
1994,75,149.0,Pike,8,Central,Mostly Rural,72.3,17149,474.5,13.75,2766.9,80.2
1994,78,155.0,Putnam,10,Central,Completely Rural,100.0,5879,8.5,1.0,144.6,17.0
1994,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34367,750.0,15.0,2182.3,43.6
1994,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16568,411.0,11.75,2480.7,70.9
1994,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,150646,6145.5,189.75,4079.4,126.0
1994,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,263606,8257.0,397.0,3132.3,150.6
1994,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27028,2171.75,39.75,8035.2,147.1
1994,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,189337,11404.25,194.0,6023.3,102.5
1994,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7479,261.75,9.0,3499.8,120.3
1994,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22578,208.75,8.75,924.6,38.8
1994,88,175.0,Stark,10,Central,Completely Rural,100.0,6414,47.5,3.0,740.6,46.8
1994,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49073,1915.25,56.5,3902.9,115.1
1994,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,125572,3536.5,119.25,2816.3,95.0
1994,91,181.0,Union,1,Southern,Mostly Rural,65.9,18034,183.5,6.0,1017.5,33.3
1994,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,87922,5112.0,157.0,5814.2,178.6
1994,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13072,190.0,10.0,1453.5,76.5
1994,94,187.0,Warren,9,Central,Mostly Urban,45.5,19035,289.5,19.25,1520.9,101.1
1994,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15037,414.75,6.5,2758.2,43.2
1994,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17142,316.25,12.25,1844.9,71.5
1994,97,193.0,White,2,Southern,Mostly Rural,62.0,15827,1081.5,24.25,6833.3,153.2
1994,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60785,781.75,76.25,1286.1,125.4
1994,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,402712,6416.25,316.75,1593.3,78.7
1994,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,59955,1459.5,66.75,2434.3,111.3
1994,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,266904,13525.0,362.0,5067.4,135.6
1994,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33897,707.75,7.0,2087.9,20.7
1995,1,1.0,Adams,8,Central,Mostly Urban,32.6,68636,1472.0,74.0,2144.6,107.8
1995,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9989,463.0,5.0,4635.1,50.1
1995,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17100,453.0,9.0,2649.1,52.6
1995,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,36651,1491.0,11.0,4068.1,30.0
1995,6,11.0,Bureau,13,Central,Mostly Rural,57.4,36023,529.0,25.0,1468.5,69.4
1995,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5074,44.0,0.4,867.2,7.9
1995,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16857,173.0,36.0,1026.3,213.6
1995,10,19.0,Champaign,6,Central,Mostly Urban,12.7,172859,5977.0,191.0,3457.7,110.5
1995,11,21.0,Christian,4,Central,Mostly Urban,43.5,35706,997.0,5.0,2792.2,14.0
1995,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16530,134.0,8.0,810.6,48.4
1995,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14574,141.0,8.0,967.5,54.9
1995,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35139,600.0,13.0,1707.5,37.0
1995,15,29.0,Coles,5,Central,Mostly Urban,24.3,52873,2615.0,116.0,4945.8,219.4
1995,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5283463,87420.0,10866.0,1654.6,205.7
1995,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20856,232.0,12.0,1112.4,57.5
1995,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,82810,1936.0,61.0,2337.9,73.7
1995,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16824,668.0,9.0,3970.5,53.5
1995,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19777,285.0,17.0,1441.1,86.0
1995,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,855531,11257.0,394.0,1315.8,46.1
1995,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20132,302.0,19.0,1500.1,94.4
1995,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,33120,1217.0,26.0,3674.5,78.5
1995,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21203,1015.0,12.0,4787.1,56.6
1995,27,53.0,Ford,11,Central,Mostly Urban,41.8,14232,247.0,29.8,1735.5,209.4
1995,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39971,1189.0,60.0,2974.7,150.1
1995,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38443,657.0,36.0,1709.0,93.6
1995,31,61.0,Greene,7,Central,Mostly Rural,70.8,15166,185.0,8.0,1219.8,52.7
1995,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,35073,928.0,22.0,2645.9,62.7
1995,34,67.0,Hancock,9,Central,Mostly Rural,71.0,20971,511.0,16.0,2436.7,76.3
1995,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5077,71.0,1.0,1398.5,19.7
1995,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8257,247.0,8.0,2991.4,96.9
1995,37,73.0,Henry,14,Central,Mostly Rural,50.3,51150,,45.0,,88.0
1995,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31481,776.0,18.0,2465.0,57.2
1995,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61099,1872.0,73.0,3063.9,119.5
1995,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10501,218.0,8.0,2076.0,76.2
1995,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39459,1167.0,37.0,2957.5,93.8
1995,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21193,342.0,9.0,1613.7,42.5
1995,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22252,361.0,13.0,1622.3,58.4
1995,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,356995,4541.0,444.0,1272.0,124.4
1995,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,101923,4739.0,81.0,4649.6,79.5
1995,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,44924,1960.0,47.0,4362.9,104.6
1995,48,95.0,Knox,9,Central,Mostly Urban,24.3,56308,13131.0,62.0,23320.0,110.1
1995,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,580911,9509.0,525.0,1636.9,90.4
1995,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109936,2215.0,78.0,2014.8,71.0
1995,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16178,149.0,4.0,921.0,24.7
1995,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36040,1496.0,36.0,4150.9,99.9
1995,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40330,803.0,39.0,1991.1,96.7
1995,54,107.0,Logan,11,Central,Mostly Urban,39.9,31148,1245.0,19.0,3997.0,61.0
1995,55,109.0,McDonough,9,Central,Mostly Urban,29.5,33563,478.0,14.0,1424.2,41.7
1995,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,228762,4294.0,152.0,1877.1,66.4
1995,57,113.0,McLean,11,Central,Mostly Urban,16.5,140945,5584.0,222.0,3961.8,157.5
1995,58,115.0,Macon,6,Central,Mostly Urban,15.3,117289,7869.0,221.0,6709.1,188.4
1995,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48677,1181.0,32.0,2426.2,65.7
1995,60,119.0,Madison,3,Southern,Mostly Urban,13.3,256665,5306.0,195.0,2067.3,76.0
1995,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41972,1559.0,39.0,3714.4,92.9
1995,62,123.0,Marshall,10,Central,Completely Rural,100.0,12929,355.0,5.0,2745.8,38.7
1995,63,125.0,Mason,8,Central,Mostly Rural,77.5,16344,745.0,26.0,4558.2,159.1
1995,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15152,1043.0,30.0,6883.6,198.0
1995,65,129.0,Menard,8,Central,Mostly Rural,75.7,12006,99.0,10.0,824.6,83.3
1995,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17083,437.0,9.0,2558.1,52.7
1995,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,24790,283.0,6.0,1141.6,24.2
1995,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30702,671.0,18.0,2185.5,58.6
1995,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37079,1424.0,78.0,3840.4,210.4
1995,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14051,162.0,9.0,1152.9,64.1
1995,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,49166,2078.0,56.0,4226.5,113.9
1995,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184816,13632.0,276.0,7376.0,149.3
1995,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21322,731.0,40.0,3428.4,187.6
1995,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16037,392.0,7.0,2444.3,43.6
1995,75,149.0,Pike,8,Central,Mostly Rural,72.3,17209,482.0,16.0,2800.9,93.0
1995,78,155.0,Putnam,10,Central,Completely Rural,100.0,5847,5.0,1.0,85.5,17.1
1995,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34254,750.0,15.0,2189.5,43.8
1995,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16491,430.0,12.0,2607.5,72.8
1995,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,150475,6322.0,191.0,4201.4,126.9
1995,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262499,8257.0,397.0,3145.5,151.2
1995,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26881,2154.0,50.0,8013.1,186.0
1995,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,189592,11771.0,202.0,6208.6,106.5
1995,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7593,234.0,10.0,3081.8,131.7
1995,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22747,223.0,9.0,980.3,39.6
1995,88,175.0,Stark,10,Central,Completely Rural,100.0,6440,51.0,3.0,791.9,46.6
1995,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49031,2024.0,61.0,4128.0,124.4
1995,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,127764,3766.0,136.0,2947.6,106.4
1995,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,86570,5112.0,157.0,5905.0,181.4
1995,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13139,180.0,10.0,1370.0,76.1
1995,94,187.0,Warren,9,Central,Mostly Urban,45.5,19097,316.0,20.0,1654.7,104.7
1995,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15104,445.0,7.0,2946.2,46.3
1995,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17157,350.0,13.0,2040.0,75.8
1995,97,193.0,White,2,Southern,Mostly Rural,62.0,15822,1013.0,21.0,6402.5,132.7
1995,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60828,734.0,78.0,1206.7,128.2
1995,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,418351,6462.0,353.0,1544.6,84.4
1995,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,60430,1423.0,71.0,2354.8,117.5
1995,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,269020,13525.0,362.0,5027.5,134.6
1995,102,203.0,Woodford,11,Central,Mostly Rural,54.9,34437,716.0,7.0,2079.2,20.3
1996,1,1.0,Adams,8,Central,Mostly Urban,32.6,68680,1510.0,88.0,2198.6,128.1
1996,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9889,496.0,5.0,5015.7,50.6
1996,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17267,464.0,11.0,2687.2,63.7
1996,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,37956,1534.0,41.0,4041.5,108.0
1996,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35814,1141.0,25.0,3185.9,69.8
1996,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5146,48.0,0.6,932.8,11.7
1996,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16925,453.0,16.0,2676.5,94.5
1996,10,19.0,Champaign,6,Central,Mostly Urban,12.7,175018,7062.0,201.0,4035.0,114.8
1996,11,21.0,Christian,4,Central,Mostly Urban,43.5,35664,955.0,16.0,2677.8,44.9
1996,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16671,183.0,9.0,1097.7,54.0
1996,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14589,117.0,9.0,802.0,61.7
1996,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35227,883.0,31.0,2506.6,88.0
1996,15,29.0,Coles,5,Central,Mostly Urban,24.3,53132,2630.0,119.0,4949.9,224.0
1996,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5306511,85957.0,10978.0,1619.8,206.9
1996,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20891,205.0,11.0,981.3,52.7
1996,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,83947,2281.0,67.0,2717.2,79.8
1996,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16736,832.0,16.0,4971.3,95.6
1996,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19793,498.0,18.0,2516.0,90.9
1996,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,863785,11021.0,405.0,1275.9,46.9
1996,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20303,284.0,20.0,1398.8,98.5
1996,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,33498,1609.0,37.0,4803.3,110.5
1996,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21408,1055.0,9.0,4928.1,42.0
1996,27,53.0,Ford,11,Central,Mostly Urban,41.8,14239,537.0,35.0,3771.3,245.8
1996,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40095,1632.0,63.0,4070.3,157.1
1996,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38840,640.0,33.0,1647.8,85.0
1996,31,61.0,Greene,7,Central,Mostly Rural,70.8,15075,216.0,9.0,1432.8,59.7
1996,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,35651,919.0,25.0,2577.8,70.1
1996,34,67.0,Hancock,9,Central,Mostly Rural,71.0,20844,584.0,10.0,2801.8,48.0
1996,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4978,63.0,0.5,1265.6,10.0
1996,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8260,271.0,10.0,3280.9,121.1
1996,37,73.0,Henry,14,Central,Mostly Rural,50.3,51075,831.0,62.0,1627.0,121.4
1996,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31649,938.0,19.0,2963.8,60.0
1996,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60875,2122.0,73.0,3485.8,119.9
1996,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10465,195.0,8.0,1863.4,76.4
1996,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39557,996.0,29.0,2517.9,73.3
1996,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21288,315.0,10.0,1479.7,47.0
1996,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22252,448.0,10.0,2013.3,44.9
1996,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,366912,5032.0,430.0,1371.4,117.2
1996,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,102296,5112.0,115.0,4997.3,112.4
1996,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,47218,1863.0,41.0,3945.5,86.8
1996,48,95.0,Knox,9,Central,Mostly Urban,24.3,56114,3506.0,56.0,6248.0,99.8
1996,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,596182,9792.0,553.0,1642.5,92.8
1996,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,110660,2027.0,79.0,1831.7,71.4
1996,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16025,163.0,7.0,1017.2,43.7
1996,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36029,1623.0,38.0,4504.7,105.5
1996,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39601,634.0,31.0,1601.0,78.3
1996,54,107.0,Logan,11,Central,Mostly Urban,39.9,31014,1425.0,12.0,4594.7,38.7
1996,55,109.0,McDonough,9,Central,Mostly Urban,29.5,33508,517.0,15.0,1542.9,44.8
1996,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,235954,4153.0,142.0,1760.1,60.2
1996,57,113.0,McLean,11,Central,Mostly Urban,16.5,142363,6181.0,193.0,4341.7,135.6
1996,58,115.0,Macon,6,Central,Mostly Urban,15.3,116573,10008.0,223.0,8585.2,191.3
1996,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48930,1190.0,38.0,2432.0,77.7
1996,60,119.0,Madison,3,Southern,Mostly Urban,13.3,257218,5384.0,185.0,2093.2,71.9
1996,61,121.0,Marion,4,Southern,Mostly Urban,45.1,42123,1493.0,35.0,3544.4,83.1
1996,62,123.0,Marshall,10,Central,Completely Rural,100.0,12949,335.0,5.0,2587.1,38.6
1996,63,125.0,Mason,8,Central,Mostly Rural,77.5,16262,781.0,23.0,4802.6,141.4
1996,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15208,1028.0,30.0,6759.6,197.3
1996,65,129.0,Menard,8,Central,Mostly Rural,75.7,12154,106.0,9.0,872.1,74.0
1996,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17026,509.0,14.0,2989.5,82.2
1996,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,25408,326.0,6.0,1283.1,23.6
1996,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30690,721.0,21.0,2349.3,68.4
1996,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37104,1566.0,56.0,4220.6,150.9
1996,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14128,119.0,6.0,842.3,42.5
1996,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,49810,2639.0,65.0,5298.1,130.5
1996,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184720,16214.0,359.0,8777.6,194.3
1996,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21457,722.0,42.0,3364.9,195.7
1996,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16144,493.0,9.0,3053.8,55.7
1996,75,149.0,Pike,8,Central,Mostly Rural,72.3,17253,519.0,13.0,3008.2,75.3
1996,78,155.0,Putnam,10,Central,Completely Rural,100.0,5871,3.0,0.6,51.1,10.2
1996,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34032,682.0,9.0,2004.0,26.4
1996,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16420,578.0,12.0,3520.1,73.1
1996,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,149856,6463.0,188.0,4312.8,125.5
1996,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,261907,7912.0,219.0,3020.9,83.6
1996,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27076,2420.0,76.0,8937.8,280.7
1996,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,189969,12714.0,231.0,6692.7,121.6
1996,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7490,249.0,9.0,3324.4,120.2
1996,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22948,330.0,12.0,1438.0,52.3
1996,88,175.0,Stark,10,Central,Completely Rural,100.0,6444,48.0,5.0,744.9,77.6
1996,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49233,1911.0,63.0,3881.5,128.0
1996,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,127753,3767.0,81.0,2948.7,63.4
1996,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,85298,,157.0,,184.1
1996,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,12971,235.0,11.0,1811.7,84.8
1996,94,187.0,Warren,9,Central,Mostly Urban,45.5,18905,348.0,20.0,1840.8,105.8
1996,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15155,500.0,11.0,3299.2,72.6
1996,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17141,364.0,14.0,2123.6,81.7
1996,97,193.0,White,2,Southern,Mostly Rural,62.0,15674,1598.0,43.0,10195.2,274.3
1996,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60957,997.0,84.0,1635.6,137.8
1996,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,434620,7469.0,303.0,1718.5,69.7
1996,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,60628,1419.0,74.0,2340.5,122.1
1996,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,271688,16838.0,471.0,6197.6,173.4
1996,102,203.0,Woodford,11,Central,Mostly Rural,54.9,34656,917.0,18.0,2646.0,51.9
1997,1,1.0,Adams,8,Central,Mostly Urban,32.6,68715,1388.0,89.0,2019.9,129.5
1997,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9659,553.0,9.0,5725.2,93.2
1997,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17378,458.0,13.0,2635.5,74.8
1997,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,38853,1773.0,47.0,4563.4,121.0
1997,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35884,1084.0,28.0,3020.8,78.0
1997,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5155,35.0,0.5,679.0,9.7
1997,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16946,194.0,13.0,1144.8,76.7
1997,10,19.0,Champaign,6,Central,Mostly Urban,12.7,176626,7568.0,232.0,4284.8,131.4
1997,11,21.0,Christian,4,Central,Mostly Urban,43.5,35600,966.0,25.0,2713.5,70.2
1997,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16768,246.0,12.0,1467.1,71.6
1997,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14607,128.0,8.0,876.3,54.8
1997,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35264,1124.0,35.0,3187.4,99.3
1997,15,29.0,Coles,5,Central,Mostly Urban,24.3,53371,1833.0,100.0,3434.4,187.4
1997,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5322117,95414.0,11262.0,1792.8,211.6
1997,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20782,215.0,13.0,1034.5,62.6
1997,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,85078,1641.0,56.0,1928.8,65.8
1997,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16757,881.0,31.0,5257.5,185.0
1997,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19909,557.0,17.0,2797.7,85.4
1997,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,874404,12440.0,501.0,1422.7,57.3
1997,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20090,299.0,15.0,1488.3,74.7
1997,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,33704,2013.0,38.0,5972.6,112.7
1997,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21929,1067.0,10.0,4865.7,45.6
1997,27,53.0,Ford,11,Central,Mostly Urban,41.8,14274,546.0,29.0,3825.1,203.2
1997,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39624,1776.0,56.0,4482.1,141.3
1997,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38616,807.0,32.0,2089.8,82.9
1997,31,61.0,Greene,7,Central,Mostly Rural,70.8,15066,179.0,8.0,1188.1,53.1
1997,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,36263,1079.0,27.0,2975.5,74.5
1997,34,67.0,Hancock,9,Central,Mostly Rural,71.0,20594,572.0,13.0,2777.5,63.1
1997,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4914,70.0,0.4,1424.5,8.1
1997,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8353,216.0,7.0,2585.9,83.8
1997,37,73.0,Henry,14,Central,Mostly Rural,50.3,50830,835.0,60.0,1642.7,118.0
1997,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31603,1062.0,18.0,3360.4,57.0
1997,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60607,2051.0,85.0,3384.1,140.2
1997,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10412,212.0,6.0,2036.1,57.6
1997,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39654,1019.0,31.0,2569.7,78.2
