year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,attack_school_personnel,offense_against_children,attack_school_personnel_rate,offense_against_children_rate
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,788,0.0,0.0,0.0,0.0
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1339,0.0,0.0,0.0,0.0
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,10822,0.0,156.0,0.0,1441.5
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6703,0.0,12.0,0.0,179.0
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,9658,5.0,9.0,51.8,93.2
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2017,0.0,2.0,0.0,99.2
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8175,0.0,7.0,0.0,85.6
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4806,0.0,20.0,0.0,416.1
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4218,0.0,1.0,0.0,23.7
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2281,0.0,0.0,0.0,0.0
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,143789,10.0,449.0,7.0,312.3
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,26976,16.0,73.0,59.3,270.6
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,30651,0.0,99.0,0.0,323.0
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,10037,8.0,53.0,79.7,528.0
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,184646,17.0,446.0,9.2,241.5
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,24758,1.0,35.0,4.0,141.4
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,2804,0.0,5.0,0.0,178.3
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7146,0.0,5.0,0.0,70.0
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8567,0.0,116.0,0.0,1354.0
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,5557,0.0,28.0,0.0,503.9
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4683,1.0,6.0,21.4,128.1
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,81078,5.0,290.0,6.2,357.7
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,35913,21.0,243.0,58.5,676.6
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,23154,18.0,425.0,77.7,1835.5
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,9915,0.0,18.0,0.0,181.5
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,58044,75.0,397.0,129.2,684.0
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8648,0.0,6.0,0.0,69.4
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,2689,0.0,4.0,0.0,148.8
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,3145,0.0,2.0,0.0,63.6
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3271,0.0,5.0,0.0,152.9
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,2709,0.0,6.0,0.0,221.5
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3421,0.0,4.0,0.0,116.9
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7700,0.0,5.0,0.0,64.9
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5824,0.0,7.0,0.0,120.2
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6853,17.0,50.0,248.1,729.6
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3350,0.0,5.0,0.0,149.3
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12677,2.0,39.0,15.8,307.6
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42926,97.0,867.0,226.0,2019.8
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4340,1.0,1.0,23.0,23.0
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3741,1.0,49.0,26.7,1309.8
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,3380,0.0,0.0,0.0,0.0
2009,76,151.0,Pope,1,Southern,Completely Rural,100.0,638,0.0,0.0,0.0,0.0
2009,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1421,0.0,0.0,0.0,0.0
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,1241,0.0,0.0,0.0,0.0
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6399,0.0,2.0,0.0,31.3
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3245,0.0,5.0,0.0,154.1
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,30878,0.0,92.0,0.0,297.9
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,62853,16.0,293.0,25.5,466.2
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5493,0.0,54.0,0.0,983.1
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,43428,124.0,1416.0,285.5,3260.6
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1347,0.0,1.0,0.0,74.2
2009,86,171.0,Scott,7,Central,Completely Rural,100.0,1099,0.0,0.0,0.0,0.0
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4584,0.0,5.0,0.0,109.1
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,1348,0.0,1.0,0.0,74.2
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9866,0.0,73.0,0.0,739.9
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,28904,0.0,361.0,0.0,1249.0
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,3691,0.0,2.0,0.0,54.2
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18262,11.0,366.0,60.2,2004.2
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2427,1.0,0.0,41.2,0.0
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,3532,0.0,12.0,0.0,339.8
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3099,0.0,0.0,0.0,0.0
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3394,0.0,5.0,0.0,147.3
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,2900,2.0,7.0,69.0,241.4
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12935,2.0,22.0,15.5,170.1
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,186469,23.0,459.0,12.3,246.2
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13516,6.0,67.0,44.4,495.7
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,70688,0.0,72.0,0.0,101.9
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9149,0.0,5.0,0.0,54.7
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,14535,6.0,41.0,41.3,282.1
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1786,0.0,8.0,0.0,447.9
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3423,0.0,0.0,0.0,0.0
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,14614,0.0,56.0,0.0,383.2
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,1018,0.0,2.0,0.0,196.5
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7649,3.0,12.0,39.2,156.9
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1029,0.0,0.0,0.0,0.0
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2954,0.0,6.0,0.0,203.1
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,3189,0.0,2.0,0.0,62.7
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,36874,63.0,774.0,170.9,2099.0
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,7231,0.0,7.0,0.0,96.8
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3476,0.0,0.0,0.0,0.0
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2976,1.0,3.0,33.6,100.8
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,8037,0.0,0.0,0.0,0.0
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,9341,3.0,44.0,32.1,471.0
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1156862,2043.0,19496.0,176.6,1685.2
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3792,0.0,53.0,0.0,1397.7
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2447,0.0,2.0,0.0,81.7
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,22195,0.0,55.0,0.0,247.8
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3565,0.0,0.0,0.0,0.0
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4873,0.0,10.0,0.0,205.2
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,213013,30.0,748.0,14.1,351.2
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3845,2.0,74.0,52.0,1924.6
2010,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1440,0.0,0.0,0.0,0.0
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7884,1.0,71.0,12.7,900.6
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4660,0.0,53.0,0.0,1137.3
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,3132,0.0,6.0,0.0,191.6
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8550,0.0,9.0,0.0,105.3
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7241,0.0,16.0,0.0,221.0
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1114,0.0,0.0,0.0,0.0
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,2987,0.0,11.0,0.0,368.3
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12900,0.0,19.0,0.0,147.3
2010,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1818,0.0,0.0,0.0,0.0
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3919,0.0,4.0,0.0,102.1
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,829,0.0,0.0,0.0,0.0
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1398,0.0,0.0,0.0,0.0
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,11202,0.0,34.0,0.0,303.5
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6516,1.0,20.0,15.3,306.9
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10171,1.0,17.0,9.8,167.1
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2074,0.0,0.0,0.0,0.0
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8045,1.0,8.0,12.4,99.4
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4888,1.0,51.0,20.5,1043.4
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4399,0.0,7.0,0.0,159.1
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2264,0.0,1.0,0.0,44.2
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,140802,8.0,493.0,5.7,350.1
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,26972,0.0,34.0,0.0,126.1
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34516,1.0,130.0,2.9,376.6
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,10225,9.0,42.0,88.0,410.8
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,180297,16.0,738.0,8.9,409.3
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,24573,1.0,67.0,4.1,272.7
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3033,0.0,3.0,0.0,98.9
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7144,1.0,21.0,14.0,294.0
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8155,0.0,129.0,0.0,1581.9
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,5650,0.0,36.0,0.0,637.2
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4941,3.0,10.0,60.7,202.4
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,78731,2.0,326.0,2.5,414.1
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,36278,8.0,112.0,22.1,308.7
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,23776,14.0,281.0,58.9,1181.9
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10130,0.0,27.0,0.0,266.5
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,57589,51.0,504.0,88.6,875.2
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8605,1.0,12.0,11.6,139.5
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,2547,0.0,1.0,0.0,39.3
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,3048,3.0,6.0,98.4,196.9
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3297,0.0,7.0,0.0,212.3
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,2798,0.0,2.0,0.0,71.5
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3500,0.0,1.0,0.0,28.6
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7581,0.0,4.0,0.0,52.8
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5962,1.0,30.0,16.8,503.2
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7061,8.0,39.0,113.3,552.3
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3504,0.0,6.0,0.0,171.2
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,12326,3.0,43.0,24.3,348.9
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42216,87.0,1049.0,206.1,2484.8
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4333,1.0,1.0,23.1,23.1
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3735,0.0,26.0,0.0,696.1
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,3469,0.0,0.0,0.0,0.0
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,729,1.0,0.0,137.2,0.0
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1313,0.0,2.0,0.0,152.3
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,1194,0.0,0.0,0.0,0.0
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6229,0.0,6.0,0.0,96.3
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3382,0.0,31.0,0.0,916.6
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31273,1.0,196.0,3.2,626.7
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,64293,14.0,570.0,21.8,886.6
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5275,0.0,7.0,0.0,132.7
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,44026,109.0,1331.0,247.6,3023.2
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1489,0.0,3.0,0.0,201.5
2010,86,171.0,Scott,7,Central,Completely Rural,100.0,1176,0.0,0.0,0.0,0.0
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4743,0.0,7.0,0.0,147.6
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,1304,0.0,1.0,0.0,76.7
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,10090,0.0,58.0,0.0,574.8
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,30005,7.0,364.0,23.3,1213.1
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,3547,0.0,1.0,0.0,28.2
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18731,15.0,403.0,80.1,2151.5
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2443,5.0,12.0,204.7,491.2
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,3685,1.0,22.0,27.1,597.0
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3007,0.0,0.0,0.0,0.0
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3575,0.0,2.0,0.0,55.9
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,2865,0.0,4.0,0.0,139.6
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12870,1.0,39.0,7.8,303.0
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,184904,11.0,577.0,5.9,312.1
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13851,6.0,74.0,43.3,534.3
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,68949,2.0,96.0,2.9,139.2
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9322,0.0,9.0,0.0,96.5
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,14452,5.0,29.0,34.6,200.7
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1712,0.0,20.0,0.0,1168.2
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3391,0.0,12.0,0.0,353.9
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,14278,0.0,63.0,0.0,441.2
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,970,0.0,1.0,0.0,103.1
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,7405,4.0,9.0,54.0,121.5
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1003,0.0,0.0,0.0,0.0
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,2891,0.0,2.0,0.0,69.2
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,3184,0.0,1.0,0.0,31.4
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,36914,58.0,649.0,157.1,1758.1
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,7153,0.0,4.0,0.0,55.9
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3458,2.0,0.0,57.8,0.0
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,2908,0.0,6.0,0.0,206.3
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7955,0.0,3.0,0.0,37.7
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,9199,0.0,30.0,0.0,326.1
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,1148818,1771.0,16932.0,154.2,1473.9
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,3787,0.0,55.0,0.0,1452.3
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2450,0.0,0.0,0.0,0.0
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,21976,1.0,87.0,4.6,395.9
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3496,0.0,3.0,0.0,85.8
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4810,0.0,14.0,0.0,291.1
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,211468,19.0,769.0,9.0,363.6
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,3774,1.0,21.0,26.5,556.4
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1425,0.0,0.0,0.0,0.0
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7824,1.0,42.0,12.8,536.8
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4638,1.0,15.0,21.6,323.4
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,3026,0.0,6.0,0.0,198.3
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,8536,0.0,9.0,0.0,105.4
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,7205,14.0,20.0,194.3,277.6
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1074,0.0,2.0,0.0,186.2
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,2941,0.0,14.0,0.0,476.0
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,12679,0.0,16.0,0.0,126.2
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,1789,0.0,4.0,0.0,223.6
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,3855,0.0,4.0,0.0,103.8
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,828,0.0,0.0,0.0,0.0
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1348,0.0,2.0,0.0,148.4
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,11082,1.0,93.0,9.0,839.2
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,6368,1.0,43.0,15.7,675.3
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10066,2.0,48.0,19.9,476.9
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2120,0.0,0.0,0.0,0.0
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8017,1.0,6.0,12.5,74.8
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4806,0.0,89.0,0.0,1851.9
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,4350,0.0,9.0,0.0,206.9
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2230,0.0,0.0,0.0,0.0
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,139541,4.0,265.0,2.9,189.9
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,26604,0.0,45.0,0.0,169.1
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,34391,3.0,99.0,8.7,287.9
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,10074,7.0,110.0,69.5,1091.9
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,176717,36.0,651.0,20.4,368.4
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,24292,6.0,112.0,24.7,461.1
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3035,0.0,4.0,0.0,131.8
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,6956,1.0,21.0,14.4,301.9
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8100,0.0,98.0,0.0,1209.9
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,5584,0.0,22.0,0.0,394.0
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,4965,0.0,10.0,0.0,201.4
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,76745,13.0,144.0,16.9,187.6
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,36261,5.0,189.0,13.8,521.2
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,23619,1.0,178.0,4.2,753.6
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10101,0.0,7.0,0.0,69.3
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,56883,34.0,533.0,59.8,937.0
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,8479,0.0,9.0,0.0,106.1
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,2502,0.0,0.0,0.0,0.0
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,2954,0.0,9.0,0.0,304.7
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3273,0.0,16.0,0.0,488.8
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,2742,0.0,0.0,0.0,0.0
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,3427,0.0,1.0,0.0,29.2
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,7508,0.0,8.0,0.0,106.6
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,5823,7.0,51.0,120.2,875.8
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,6921,10.0,27.0,144.5,390.1
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3522,0.0,4.0,0.0,113.6
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11978,1.0,25.0,8.3,208.7
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,42231,79.0,783.0,187.1,1854.1
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4270,2.0,5.0,46.8,117.1
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3651,0.0,55.0,0.0,1506.4
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,3482,0.0,0.0,0.0,0.0
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,697,0.0,0.0,0.0,0.0
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1277,3.0,1.0,234.9,78.3
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,1172,0.0,1.0,0.0,85.3
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6156,0.0,9.0,0.0,146.2
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3417,0.0,35.0,0.0,1024.3
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31255,2.0,97.0,6.4,310.4
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,63352,4.0,250.0,6.3,394.6
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,5238,0.0,9.0,0.0,171.8
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,44025,88.0,1236.0,199.9,2807.5
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1447,0.0,1.0,0.0,69.1
2011,86,171.0,Scott,7,Central,Completely Rural,100.0,1117,0.0,2.0,0.0,179.1
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,4627,0.0,5.0,0.0,108.1
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,1232,0.0,2.0,0.0,162.3
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,9916,0.0,47.0,0.0,474.0
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,29981,9.0,239.0,30.0,797.2
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,3502,0.0,2.0,0.0,57.1
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18643,19.0,417.0,101.9,2236.8
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2442,0.0,7.0,0.0,286.7
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,3716,0.0,77.0,0.0,2072.1
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,2927,0.0,5.0,0.0,170.8
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,3544,0.0,3.0,0.0,84.7
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,2932,0.0,1.0,0.0,34.1
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,12728,0.0,26.0,0.0,204.3
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,181237,22.0,721.0,12.1,397.8
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,13839,9.0,63.0,65.0,455.2
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,67915,0.0,36.0,0.0,53.0
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,9248,0.0,2.0,0.0,21.6
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,14422,0.0,43.0,0.0,298.2
