year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,death,imprisonment,other,probation,death_rate,imprisonment_rate,other_rate,probation_rate
1993,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21426,0.0,20.0,12.0,25.0,0.0,93.3,56.0,116.7
1993,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15919,0.0,5.0,0.0,16.0,0.0,31.4,0.0,100.5
1993,75,149.0,Pike,8,Central,Mostly Rural,72.3,17412,0.0,31.0,1.0,44.0,0.0,178.0,5.7,252.7
1993,76,151.0,Pope,1,Southern,Completely Rural,100.0,4376,0.0,6.0,1.0,13.0,0.0,137.1,22.9,297.1
1993,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7422,0.0,8.0,0.0,43.0,0.0,107.8,0.0,579.4
1993,78,155.0,Putnam,10,Central,Completely Rural,100.0,5797,0.0,5.0,0.0,6.0,0.0,86.3,0.0,103.5
1993,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34129,0.0,34.0,0.0,62.0,0.0,99.6,0.0,181.7
1993,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16468,0.0,28.0,10.0,24.0,0.0,170.0,60.7,145.7
1993,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,150912,0.0,201.0,0.0,439.0,0.0,133.2,0.0,290.9
1993,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,264082,1.0,388.0,2.0,731.0,0.4,146.9,0.8,276.8
1993,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27015,0.0,31.0,0.0,67.0,0.0,114.8,0.0,248.0
1993,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,186941,0.0,239.0,4.0,393.0,0.0,127.8,2.1,210.2
1993,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7506,0.0,3.0,2.0,8.0,0.0,40.0,26.6,106.6
1993,86,171.0,Scott,7,Central,Completely Rural,100.0,5564,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0
1993,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22493,0.0,14.0,13.0,20.0,0.0,62.2,57.8,88.9
1993,88,175.0,Stark,10,Central,Completely Rural,100.0,6450,0.0,7.0,0.0,11.0,0.0,108.5,0.0,170.5
1993,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48801,3.0,194.0,0.0,168.0,6.1,397.5,0.0,344.3
1993,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,125169,0.0,81.0,0.0,215.0,0.0,64.7,0.0,171.8
1993,91,181.0,Union,1,Southern,Mostly Rural,65.9,18020,0.0,29.0,1.0,56.0,0.0,160.9,5.5,310.8
1993,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,87738,0.0,127.0,1.0,280.0,0.0,144.7,1.1,319.1
1993,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13181,0.0,14.0,0.0,36.0,0.0,106.2,0.0,273.1
1993,94,187.0,Warren,9,Central,Mostly Urban,45.5,19015,0.0,26.0,28.0,18.0,0.0,136.7,147.3,94.7
1993,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14939,0.0,6.0,0.0,17.0,0.0,40.2,0.0,113.8
1993,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17077,0.0,10.0,2.0,11.0,0.0,58.6,11.7,64.4
1993,97,193.0,White,2,Southern,Mostly Rural,62.0,15972,0.0,13.0,0.0,25.0,0.0,81.4,0.0,156.5
1993,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60662,0.0,103.0,0.0,189.0,0.0,169.8,0.0,311.6
1993,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,389030,0.0,576.0,7.0,760.0,0.0,148.1,1.8,195.4
1993,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,59111,1.0,53.0,1.0,172.0,1.7,89.7,1.7,291.0
1993,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,264649,0.0,240.0,62.0,449.0,0.0,90.7,23.4,169.7
1993,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33686,0.0,17.0,2.0,53.0,0.0,50.5,5.9,157.3
1994,1,1.0,Adams,8,Central,Mostly Urban,32.6,68394,0.0,107.0,0.0,140.0,0.0,156.4,0.0,204.7
1994,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,10053,0.0,17.0,2.0,68.0,0.0,169.1,19.9,676.4
1994,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16076,0.0,28.0,2.0,39.0,0.0,174.2,12.4,242.6
1994,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,35268,0.0,60.0,0.0,57.0,0.0,170.1,0.0,161.6
1994,5,9.0,Brown,8,Central,Mostly Urban,41.1,6347,0.0,12.0,1.0,8.0,0.0,189.1,15.8,126.0
1994,6,11.0,Bureau,13,Central,Mostly Rural,57.4,36043,0.0,47.0,1.0,22.0,0.0,130.4,2.8,61.0
1994,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5122,0.0,1.0,0.0,12.0,0.0,19.5,0.0,234.3
1994,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16843,0.0,34.0,3.0,20.0,0.0,201.9,17.8,118.7
1994,9,17.0,Cass,8,Central,Mostly Rural,52.1,13553,0.0,41.0,0.0,66.0,0.0,302.5,0.0,487.0
1994,10,19.0,Champaign,6,Central,Mostly Urban,12.7,172731,1.0,245.0,0.0,453.0,0.6,141.8,0.0,262.3
1994,11,21.0,Christian,4,Central,Mostly Urban,43.5,35498,0.0,27.0,0.0,35.0,0.0,76.1,0.0,98.6
1994,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16479,0.0,15.0,0.0,23.0,0.0,91.0,0.0,139.6
1994,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14492,0.0,20.0,4.0,17.0,0.0,138.0,27.6,117.3
1994,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,34885,0.0,36.0,29.0,24.0,0.0,103.2,83.1,68.8
1994,15,29.0,Coles,5,Central,Mostly Urban,24.3,53421,0.0,52.0,13.0,128.0,0.0,97.3,24.3,239.6
1994,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5262162,7.0,17299.0,304.0,16497.0,0.1,328.7,5.8,313.5
1994,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20856,0.0,22.0,2.0,31.0,0.0,105.5,9.6,148.6
1994,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11036,0.0,9.0,0.0,8.0,0.0,81.6,0.0,72.5
1994,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,82850,0.0,98.0,38.0,48.0,0.0,118.3,45.9,57.9
1994,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16854,0.0,23.0,1.0,13.0,0.0,136.5,5.9,77.1
1994,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19648,0.0,18.0,6.0,22.0,0.0,91.6,30.5,112.0
1994,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,845797,0.0,438.0,0.0,992.0,0.0,51.8,0.0,117.3
1994,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19911,0.0,31.0,0.0,49.0,0.0,155.7,0.0,246.1
1994,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7246,0.0,0.0,0.0,21.0,0.0,0.0,0.0,289.8
1994,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,32827,0.0,31.0,2.0,64.0,0.0,94.4,6.1,195.0
1994,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21005,0.0,20.0,2.0,46.0,0.0,95.2,9.5,219.0
1994,27,53.0,Ford,11,Central,Mostly Urban,41.8,14011,0.0,13.0,4.0,14.0,0.0,92.8,28.5,99.9
1994,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39938,0.0,49.0,3.0,75.0,0.0,122.7,7.5,187.8
1994,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38357,0.0,32.0,0.0,67.0,0.0,83.4,0.0,174.7
1994,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6723,0.0,12.0,0.0,20.0,0.0,178.5,0.0,297.5
1994,31,61.0,Greene,7,Central,Mostly Rural,70.8,15190,0.0,31.0,5.0,0.0,0.0,204.1,32.9,0.0
1994,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,34685,0.0,27.0,0.0,51.0,0.0,77.8,0.0,147.0
1994,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8493,0.0,10.0,2.0,11.0,0.0,117.7,23.5,129.5
1994,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21134,0.0,10.0,0.0,29.0,0.0,47.3,0.0,137.2
1994,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5108,0.0,8.0,2.0,11.0,0.0,156.6,39.2,215.3
1994,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8106,0.0,6.0,10.0,7.0,0.0,74.0,123.4,86.4
1994,37,73.0,Henry,14,Central,Mostly Rural,50.3,50956,0.0,91.0,0.0,142.0,0.0,178.6,0.0,278.7
1994,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31493,0.0,25.0,0.0,58.0,0.0,79.4,0.0,184.2
1994,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61481,0.0,76.0,20.0,199.0,0.0,123.6,32.5,323.7
1994,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10528,0.0,20.0,0.0,26.0,0.0,190.0,0.0,247.0
1994,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39094,0.0,48.0,1.0,72.0,0.0,122.8,2.6,184.2
1994,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20909,0.0,29.0,1.0,30.0,0.0,138.7,4.8,143.5
1994,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22358,0.0,5.0,2.0,25.0,0.0,22.4,8.9,111.8
1994,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11849,0.0,36.0,0.0,27.0,0.0,303.8,0.0,227.9
1994,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,346687,0.0,748.0,111.0,473.0,0.0,215.8,32.0,136.4
1994,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,101736,0.0,170.0,0.0,380.0,0.0,167.1,0.0,373.5
1994,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,43579,0.0,18.0,9.0,99.0,0.0,41.3,20.7,227.2
1994,48,95.0,Knox,9,Central,Mostly Urban,24.3,56367,0.0,96.0,0.0,123.0,0.0,170.3,0.0,218.2
1994,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,567357,0.0,587.0,28.0,962.0,0.0,103.5,4.9,169.6
1994,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109459,0.0,148.0,12.0,177.0,0.0,135.2,11.0,161.7
1994,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16080,0.0,18.0,0.0,22.0,0.0,111.9,0.0,136.8
1994,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35614,0.0,33.0,12.0,79.0,0.0,92.7,33.7,221.8
1994,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40048,0.0,175.0,5.0,70.0,0.0,437.0,12.5,174.8
1994,54,107.0,Logan,11,Central,Mostly Urban,39.9,30930,0.0,35.0,1.0,36.0,0.0,113.2,3.2,116.4
1994,55,109.0,McDonough,9,Central,Mostly Urban,29.5,34935,0.0,35.0,5.0,23.0,0.0,100.2,14.3,65.8
1994,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,219478,1.0,133.0,0.0,389.0,0.5,60.6,0.0,177.2
1994,57,113.0,McLean,11,Central,Mostly Urban,16.5,138613,0.0,306.0,0.0,402.0,0.0,220.8,0.0,290.0
1994,58,115.0,Macon,6,Central,Mostly Urban,15.3,117490,0.0,297.0,6.0,342.0,0.0,252.8,5.1,291.1
1994,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48422,0.0,61.0,5.0,35.0,0.0,126.0,10.3,72.3
1994,60,119.0,Madison,3,Southern,Mostly Urban,13.3,255580,0.0,463.0,1.0,1021.0,0.0,181.2,0.4,399.5
1994,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41764,0.0,115.0,3.0,100.0,0.0,275.4,7.2,239.4
1994,62,123.0,Marshall,10,Central,Completely Rural,100.0,12821,0.0,11.0,11.0,8.0,0.0,85.8,85.8,62.4
1994,63,125.0,Mason,8,Central,Mostly Rural,77.5,16374,0.0,27.0,0.0,47.0,0.0,164.9,0.0,287.0
1994,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15140,0.0,15.0,1.0,33.0,0.0,99.1,6.6,218.0
1994,65,129.0,Menard,8,Central,Mostly Rural,75.7,11795,0.0,10.0,8.0,8.0,0.0,84.8,67.8,67.8
1994,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17083,0.0,11.0,0.0,10.0,0.0,64.4,0.0,58.5
1994,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,24228,0.0,19.0,1.0,23.0,0.0,78.4,4.1,94.9
1994,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30651,1.0,49.0,4.0,38.0,3.3,159.9,13.1,124.0
1994,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37085,0.0,65.0,32.0,46.0,0.0,175.3,86.3,124.0
1994,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,13960,0.0,13.0,0.0,10.0,0.0,93.1,0.0,71.6
1994,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,48725,0.0,28.0,1.0,97.0,0.0,57.5,2.1,199.1
1994,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184139,0.0,439.0,0.0,535.0,0.0,238.4,0.0,290.5
1994,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21332,0.0,20.0,10.0,25.0,0.0,93.8,46.9,117.2
1994,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15904,0.0,10.0,0.0,10.0,0.0,62.9,0.0,62.9
1994,75,149.0,Pike,8,Central,Mostly Rural,72.3,17149,0.0,20.0,7.0,27.0,0.0,116.6,40.8,157.4
1994,76,151.0,Pope,1,Southern,Completely Rural,100.0,4384,0.0,6.0,0.0,10.0,0.0,136.9,0.0,228.1
1994,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7419,0.0,21.0,0.0,22.0,0.0,283.1,0.0,296.5
1994,78,155.0,Putnam,10,Central,Completely Rural,100.0,5879,0.0,3.0,3.0,3.0,0.0,51.0,51.0,51.0
1994,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34367,0.0,38.0,0.0,84.0,0.0,110.6,0.0,244.4
1994,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16568,0.0,33.0,8.0,19.0,0.0,199.2,48.3,114.7
1994,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,150646,1.0,212.0,1.0,540.0,0.7,140.7,0.7,358.5
1994,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,263606,0.0,347.0,0.0,650.0,0.0,131.6,0.0,246.6
1994,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27028,0.0,40.0,0.0,64.0,0.0,148.0,0.0,236.8
1994,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,189337,0.0,219.0,1.0,275.0,0.0,115.7,0.5,145.2
1994,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7479,0.0,3.0,1.0,15.0,0.0,40.1,13.4,200.6
1994,86,171.0,Scott,7,Central,Completely Rural,100.0,5579,0.0,4.0,0.0,0.0,0.0,71.7,0.0,0.0
1994,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22578,0.0,20.0,4.0,12.0,0.0,88.6,17.7,53.1
1994,88,175.0,Stark,10,Central,Completely Rural,100.0,6414,0.0,4.0,0.0,10.0,0.0,62.4,0.0,155.9
1994,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,49073,0.0,241.0,0.0,175.0,0.0,491.1,0.0,356.6
1994,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,125572,0.0,120.0,1.0,204.0,0.0,95.6,0.8,162.5
1994,91,181.0,Union,1,Southern,Mostly Rural,65.9,18034,0.0,29.0,0.0,34.0,0.0,160.8,0.0,188.5
1994,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,87922,1.0,97.0,0.0,207.0,1.1,110.3,0.0,235.4
1994,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13072,0.0,18.0,3.0,30.0,0.0,137.7,22.9,229.5
1994,94,187.0,Warren,9,Central,Mostly Urban,45.5,19035,0.0,25.0,19.0,19.0,0.0,131.3,99.8,99.8
1994,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15037,0.0,16.0,1.0,19.0,0.0,106.4,6.7,126.4
1994,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17142,0.0,4.0,4.0,4.0,0.0,23.3,23.3,23.3
1994,97,193.0,White,2,Southern,Mostly Rural,62.0,15827,0.0,11.0,1.0,36.0,0.0,69.5,6.3,227.5
1994,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60785,0.0,148.0,8.0,153.0,0.0,243.5,13.2,251.7
1994,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,402712,0.0,622.0,19.0,869.0,0.0,154.5,4.7,215.8
1994,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,59955,0.0,57.0,12.0,93.0,0.0,95.1,20.0,155.1
1994,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,266904,0.0,298.0,1.0,690.0,0.0,111.7,0.4,258.5
1994,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33897,0.0,11.0,2.0,38.0,0.0,32.5,5.9,112.1
1995,1,1.0,Adams,8,Central,Mostly Urban,32.6,68636,0.0,134.0,0.0,157.0,0.0,195.2,0.0,228.7
1995,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,9989,0.0,22.0,0.0,47.0,0.0,220.2,0.0,470.5
1995,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17100,0.0,30.0,10.0,34.0,0.0,175.4,58.5,198.8
1995,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,36651,0.0,65.0,9.0,47.0,0.0,177.3,24.6,128.2
1995,5,9.0,Brown,8,Central,Mostly Urban,41.1,6401,0.0,16.0,2.0,4.0,0.0,250.0,31.2,62.5
1995,6,11.0,Bureau,13,Central,Mostly Rural,57.4,36023,0.0,48.0,8.0,14.0,0.0,133.2,22.2,38.9
1995,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5074,0.0,4.0,0.0,8.0,0.0,78.8,0.0,157.7
1995,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16857,0.0,21.0,19.0,16.0,0.0,124.6,112.7,94.9
1995,9,17.0,Cass,8,Central,Mostly Rural,52.1,13544,0.0,30.0,0.0,63.0,0.0,221.5,0.0,465.2
1995,10,19.0,Champaign,6,Central,Mostly Urban,12.7,172859,0.0,250.0,0.0,588.0,0.0,144.6,0.0,340.2
1995,11,21.0,Christian,4,Central,Mostly Urban,43.5,35706,0.0,42.0,2.0,30.0,0.0,117.6,5.6,84.0
1995,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16530,0.0,12.0,0.0,17.0,0.0,72.6,0.0,102.8
1995,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14574,0.0,12.0,5.0,10.0,0.0,82.3,34.3,68.6
1995,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,35139,0.0,47.0,46.0,25.0,0.0,133.8,130.9,71.1
1995,15,29.0,Coles,5,Central,Mostly Urban,24.3,52873,0.0,61.0,28.0,100.0,0.0,115.4,53.0,189.1
1995,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5283463,2.0,17377.0,858.0,17680.0,0.0,328.9,16.2,334.6
1995,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20856,0.0,11.0,28.0,24.0,0.0,52.7,134.3,115.1
1995,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,11096,0.0,6.0,2.0,16.0,0.0,54.1,18.0,144.2
1995,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,82810,0.0,193.0,31.0,27.0,0.0,233.1,37.4,32.6
1995,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16824,0.0,11.0,0.0,18.0,0.0,65.4,0.0,107.0
1995,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19777,0.0,21.0,7.0,10.0,0.0,106.2,35.4,50.6
1995,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,855531,1.0,471.0,0.0,1133.0,0.1,55.1,0.0,132.4
1995,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20132,0.0,33.0,3.0,57.0,0.0,163.9,14.9,283.1
1995,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7262,0.0,6.0,1.0,10.0,0.0,82.6,13.8,137.7
1995,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,33120,0.0,29.0,3.0,57.0,0.0,87.6,9.1,172.1
1995,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21203,0.0,31.0,0.0,39.0,0.0,146.2,0.0,183.9
1995,27,53.0,Ford,11,Central,Mostly Urban,41.8,14232,0.0,23.0,4.0,8.0,0.0,161.6,28.1,56.2
1995,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39971,0.0,29.0,8.0,82.0,0.0,72.6,20.0,205.1
1995,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38443,0.0,44.0,0.0,99.0,0.0,114.5,0.0,257.5
1995,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6666,0.0,17.0,0.0,18.0,0.0,255.0,0.0,270.0
1995,31,61.0,Greene,7,Central,Mostly Rural,70.8,15166,0.0,16.0,0.0,25.0,0.0,105.5,0.0,164.8
1995,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,35073,0.0,28.0,28.0,15.0,0.0,79.8,79.8,42.8
1995,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8599,0.0,2.0,0.0,14.0,0.0,23.3,0.0,162.8
1995,34,67.0,Hancock,9,Central,Mostly Rural,71.0,20971,0.0,25.0,0.0,25.0,0.0,119.2,0.0,119.2
1995,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5077,0.0,8.0,2.0,20.0,0.0,157.6,39.4,393.9
1995,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8257,0.0,12.0,2.0,12.0,0.0,145.3,24.2,145.3
1995,37,73.0,Henry,14,Central,Mostly Rural,50.3,51150,2.0,88.0,0.0,179.0,3.9,172.0,0.0,350.0
1995,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31481,0.0,21.0,2.0,51.0,0.0,66.7,6.4,162.0
1995,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61099,0.0,85.0,7.0,199.0,0.0,139.1,11.5,325.7
1995,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10501,0.0,10.0,0.0,20.0,0.0,95.2,0.0,190.5
1995,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,39459,0.0,48.0,1.0,107.0,0.0,121.6,2.5,271.2
1995,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,21193,0.0,22.0,1.0,23.0,0.0,103.8,4.7,108.5
1995,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22252,0.0,9.0,11.0,16.0,0.0,40.4,49.4,71.9
1995,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12360,0.0,57.0,1.0,28.0,0.0,461.2,8.1,226.5
1995,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,356995,0.0,893.0,35.0,335.0,0.0,250.1,9.8,93.8
1995,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,101923,0.0,206.0,3.0,434.0,0.0,202.1,2.9,425.8
1995,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,44924,0.0,33.0,13.0,101.0,0.0,73.5,28.9,224.8
1995,48,95.0,Knox,9,Central,Mostly Urban,24.3,56308,0.0,68.0,0.0,97.0,0.0,120.8,0.0,172.3
1995,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,580911,1.0,612.0,18.0,1185.0,0.2,105.4,3.1,204.0
1995,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,109936,0.0,132.0,39.0,166.0,0.0,120.1,35.5,151.0
1995,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16178,0.0,19.0,0.0,14.0,0.0,117.4,0.0,86.5
1995,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,36040,0.0,27.0,47.0,40.0,0.0,74.9,130.4,111.0
1995,53,105.0,Livingston,11,Central,Mostly Urban,40.8,40330,0.0,135.0,0.0,73.0,0.0,334.7,0.0,181.0
1995,54,107.0,Logan,11,Central,Mostly Urban,39.9,31148,0.0,62.0,0.0,64.0,0.0,199.0,0.0,205.5
1995,55,109.0,McDonough,9,Central,Mostly Urban,29.5,33563,0.0,30.0,3.0,40.0,0.0,89.4,8.9,119.2
1995,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,228762,0.0,78.0,39.0,243.0,0.0,34.1,17.0,106.2
1995,57,113.0,McLean,11,Central,Mostly Urban,16.5,140945,0.0,295.0,8.0,393.0,0.0,209.3,5.7,278.8
1995,58,115.0,Macon,6,Central,Mostly Urban,15.3,117289,0.0,320.0,6.0,420.0,0.0,272.8,5.1,358.1
1995,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48677,0.0,57.0,26.0,42.0,0.0,117.1,53.4,86.3
1995,60,119.0,Madison,3,Southern,Mostly Urban,13.3,256665,1.0,609.0,0.0,1202.0,0.4,237.3,0.0,468.3
1995,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41972,0.0,87.0,0.0,102.0,0.0,207.3,0.0,243.0
1995,62,123.0,Marshall,10,Central,Completely Rural,100.0,12929,0.0,5.0,9.0,2.0,0.0,38.7,69.6,15.5
1995,63,125.0,Mason,8,Central,Mostly Rural,77.5,16344,0.0,27.0,24.0,27.0,0.0,165.2,146.8,165.2
1995,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15152,0.0,50.0,6.0,30.0,0.0,330.0,39.6,198.0
1995,65,129.0,Menard,8,Central,Mostly Rural,75.7,12006,0.0,7.0,13.0,4.0,0.0,58.3,108.3,33.3
1995,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17083,0.0,9.0,2.0,18.0,0.0,52.7,11.7,105.4
1995,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,24790,0.0,16.0,1.0,25.0,0.0,64.5,4.0,100.8
1995,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30702,0.0,43.0,18.0,16.0,0.0,140.1,58.6,52.1
1995,69,137.0,Morgan,7,Central,Mostly Urban,36.2,37079,0.0,71.0,60.0,33.0,0.0,191.5,161.8,89.0
1995,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14051,0.0,15.0,0.0,16.0,0.0,106.8,0.0,113.9
1995,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,49166,0.0,50.0,17.0,83.0,0.0,101.7,34.6,168.8
1995,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184816,0.0,369.0,0.0,556.0,0.0,199.7,0.0,300.8
1995,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21322,0.0,14.0,13.0,27.0,0.0,65.7,61.0,126.6
1995,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16037,0.0,3.0,0.0,17.0,0.0,18.7,0.0,106.0
1995,75,149.0,Pike,8,Central,Mostly Rural,72.3,17209,0.0,17.0,5.0,32.0,0.0,98.8,29.1,185.9
1995,76,151.0,Pope,1,Southern,Completely Rural,100.0,4421,0.0,5.0,0.0,7.0,0.0,113.1,0.0,158.3
