year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,admin,cus,informal,other,probation,supervision,admin_rate,cus_rate,informal_rate,other_rate,probation_rate,supervision_rate
2000,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11668,2.0,19.0,16.0,32.0,74.0,0.0,17.1,162.8,137.1,274.3,634.2,0.0
2000,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1440,0.0,17.0,16.0,8.0,13.0,0.0,0.0,1180.6,1111.1,555.6,902.8,0.0
2000,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3791,0.0,27.0,10.0,4.0,64.0,0.0,0.0,712.2,263.8,105.5,1688.2,0.0
2000,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4269,0.0,14.0,34.0,32.0,106.0,3.0,0.0,327.9,796.4,749.6,2483.0,70.3
2000,54,107.0,Logan,11,Central,Mostly Urban,39.9,2869,0.0,18.0,0.0,12.0,46.0,0.0,0.0,627.4,0.0,418.3,1603.3,0.0
2000,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2372,0.0,11.0,36.0,1.0,11.0,0.0,0.0,463.7,1517.7,42.2,463.7,0.0
2000,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,30500,0.0,60.0,117.0,41.0,140.0,0.0,0.0,196.7,383.6,134.4,459.0,0.0
2000,57,113.0,McLean,11,Central,Mostly Urban,16.5,13596,0.0,13.0,13.0,19.0,222.0,1.0,0.0,95.6,95.6,139.7,1632.8,7.4
2000,58,115.0,Macon,6,Central,Mostly Urban,15.3,11360,0.0,37.0,11.0,17.0,184.0,0.0,0.0,325.7,96.8,149.6,1619.7,0.0
2000,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5202,0.0,58.0,65.0,21.0,44.0,4.0,0.0,1115.0,1249.5,403.7,845.8,76.9
2000,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26499,0.0,343.0,152.0,70.0,146.0,2.0,0.0,1294.4,573.6,264.2,551.0,7.5
2000,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4315,1.0,68.0,22.0,36.0,130.0,0.0,23.2,1575.9,509.8,834.3,3012.7,0.0
2000,62,123.0,Marshall,10,Central,Completely Rural,100.0,1246,0.0,5.0,5.0,3.0,6.0,2.0,0.0,401.3,401.3,240.8,481.5,160.5
2000,63,125.0,Mason,8,Central,Mostly Rural,77.5,1639,0.0,5.0,12.0,10.0,15.0,0.0,0.0,305.1,732.2,610.1,915.2,0.0
2000,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1335,0.0,0.0,8.0,12.0,19.0,1.0,0.0,0.0,599.3,898.9,1423.2,74.9
2000,65,129.0,Menard,8,Central,Mostly Rural,75.7,1429,0.0,4.0,0.0,5.0,14.0,0.0,0.0,279.9,0.0,349.9,979.7,0.0
2000,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1819,0.0,21.0,0.0,4.0,23.0,1.0,0.0,1154.5,0.0,219.9,1264.4,55.0
2000,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3117,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,224.6,481.2,0.0
2000,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,3030,0.0,5.0,14.0,9.0,38.0,3.0,0.0,165.0,462.0,297.0,1254.1,99.0
2000,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3555,3.0,11.0,35.0,1.0,28.0,0.0,84.4,309.4,984.5,28.1,787.6,0.0
2000,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1532,0.0,11.0,3.0,8.0,23.0,0.0,0.0,718.0,195.8,522.2,1501.3,0.0
2000,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,5978,0.0,54.0,3.0,8.0,68.0,0.0,0.0,903.3,50.2,133.8,1137.5,0.0
2000,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17761,0.0,127.0,83.0,22.0,443.0,0.0,0.0,715.0,467.3,123.9,2494.2,0.0
2000,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2115,0.0,4.0,0.0,22.0,11.0,1.0,0.0,189.1,0.0,1040.2,520.1,47.3
2000,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1706,0.0,4.0,10.0,4.0,6.0,0.0,0.0,234.5,586.2,234.5,351.7,0.0
2000,75,149.0,Pike,8,Central,Mostly Rural,72.3,1750,0.0,0.0,0.0,10.0,45.0,0.0,0.0,0.0,0.0,571.4,2571.4,0.0
2000,76,151.0,Pope,1,Southern,Completely Rural,100.0,391,5.0,1.0,0.0,3.0,2.0,1.0,1278.8,255.8,0.0,767.3,511.5,255.8
2000,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,884,0.0,2.0,0.0,8.0,21.0,0.0,0.0,226.2,0.0,905.0,2375.6,0.0
2000,78,155.0,Putnam,10,Central,Completely Rural,100.0,661,0.0,6.0,9.0,0.0,5.0,7.0,0.0,907.7,1361.6,0.0,756.4,1059.0
2000,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3183,0.0,0.0,0.0,8.0,28.0,1.0,0.0,0.0,0.0,251.3,879.7,31.4
2000,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1671,0.0,12.0,0.0,3.0,15.0,0.0,0.0,718.1,0.0,179.5,897.7,0.0
2000,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14244,0.0,16.0,63.0,22.0,122.0,1.0,0.0,112.3,442.3,154.5,856.5,7.0
2000,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29241,0.0,149.0,0.0,42.0,195.0,0.0,0.0,509.6,0.0,143.6,666.9,0.0
2000,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2695,0.0,0.0,14.0,5.0,13.0,12.0,0.0,0.0,519.5,185.5,482.4,445.3
2000,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,18996,0.0,25.0,35.0,2.0,71.0,1.0,0.0,131.6,184.2,10.5,373.8,5.3
2000,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,680,0.0,2.0,0.0,0.0,6.0,8.0,0.0,294.1,0.0,0.0,882.4,1176.5
2000,86,171.0,Scott,7,Central,Completely Rural,100.0,570,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.4,0.0,0.0,0.0
2000,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2408,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,166.1,498.3,0.0
2000,88,175.0,Stark,10,Central,Completely Rural,100.0,651,0.0,0.0,1.0,1.0,10.0,9.0,0.0,0.0,153.6,153.6,1536.1,1382.5
2000,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5183,2.0,70.0,28.0,15.0,80.0,1.0,38.6,1350.6,540.2,289.4,1543.5,19.3
2000,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12757,0.0,53.0,82.0,8.0,169.0,1.0,0.0,415.5,642.8,62.7,1324.8,7.8
2000,91,181.0,Union,1,Southern,Mostly Rural,65.9,1817,0.0,0.0,1.0,7.0,15.0,0.0,0.0,0.0,55.0,385.3,825.5,0.0
2000,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8229,0.0,0.0,0.0,15.0,97.0,0.0,0.0,0.0,0.0,182.3,1178.8,0.0
2000,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1327,0.0,0.0,0.0,4.0,23.0,2.0,0.0,0.0,0.0,301.4,1733.2,150.7
2000,94,187.0,Warren,9,Central,Mostly Urban,45.5,1858,0.0,7.0,12.0,13.0,29.0,0.0,0.0,376.7,645.9,699.7,1560.8,0.0
2000,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1708,0.0,1.0,0.0,17.0,16.0,0.0,0.0,58.5,0.0,995.3,936.8,0.0
2000,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1705,0.0,11.0,0.0,6.0,10.0,0.0,0.0,645.2,0.0,351.9,586.5,0.0
2000,97,193.0,White,2,Southern,Mostly Rural,62.0,1452,0.0,1.0,0.0,4.0,41.0,0.0,0.0,68.9,0.0,275.5,2823.7,0.0
2000,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6177,0.0,6.0,0.0,11.0,86.0,2.0,0.0,97.1,0.0,178.1,1392.3,32.4
2000,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,57527,0.0,141.0,91.0,39.0,266.0,1.0,0.0,245.1,158.2,67.8,462.4,1.7
2000,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5684,0.0,17.0,35.0,13.0,17.0,0.0,0.0,299.1,615.8,228.7,299.1,0.0
2000,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29083,0.0,42.0,73.0,45.0,829.0,0.0,0.0,144.4,251.0,154.7,2850.5,0.0
2000,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3946,11.0,6.0,13.0,32.0,89.0,0.0,278.8,152.1,329.4,810.9,2255.4,0.0
2001,1,1.0,Adams,8,Central,Mostly Urban,32.6,7013,0.0,12.0,22.0,1.0,85.0,1.0,0.0,171.1,313.7,14.3,1212.0,14.3
2001,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1041,0.0,7.0,1.0,8.0,12.0,0.0,0.0,672.4,96.1,768.5,1152.7,0.0
2001,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1508,0.0,15.0,8.0,2.0,12.0,1.0,0.0,994.7,530.5,132.6,795.8,66.3
2001,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5180,0.0,2.0,7.0,16.0,79.0,0.0,0.0,38.6,135.1,308.9,1525.1,0.0
2001,5,9.0,Brown,8,Central,Mostly Urban,41.1,509,0.0,1.0,0.0,0.0,7.0,6.0,0.0,196.5,0.0,0.0,1375.2,1178.8
2001,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3597,0.0,18.0,1.0,11.0,25.0,0.0,0.0,500.4,27.8,305.8,695.0,0.0
2001,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,486,0.0,13.0,0.0,1.0,3.0,0.0,0.0,2674.9,0.0,205.8,617.3,0.0
2001,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1721,1.0,9.0,13.0,6.0,25.0,0.0,58.1,523.0,755.4,348.6,1452.6,0.0
2001,9,17.0,Cass,8,Central,Mostly Rural,52.1,1385,0.0,1.0,0.0,2.0,27.0,9.0,0.0,72.2,0.0,144.4,1949.5,649.8
2001,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14734,4.0,14.0,21.0,26.0,123.0,0.0,27.1,95.0,142.5,176.5,834.8,0.0
2001,11,21.0,Christian,4,Central,Mostly Urban,43.5,3572,0.0,63.0,0.0,20.0,120.0,0.0,0.0,1763.7,0.0,559.9,3359.5,0.0
2001,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1722,0.0,15.0,0.0,4.0,23.0,0.0,0.0,871.1,0.0,232.3,1335.7,0.0
2001,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1363,0.0,7.0,12.0,5.0,4.0,0.0,0.0,513.6,880.4,366.8,293.5,0.0
2001,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3697,0.0,25.0,6.0,35.0,26.0,0.0,0.0,676.2,162.3,946.7,703.3,0.0
2001,15,29.0,Coles,5,Central,Mostly Urban,24.3,4073,0.0,0.0,11.0,21.0,85.0,28.0,0.0,0.0,270.1,515.6,2086.9,687.5
2001,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,532506,990.0,0.0,584.0,54.0,4236.0,574.0,185.9,0.0,109.7,10.1,795.5,107.8
2001,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1995,0.0,0.0,0.0,24.0,62.0,0.0,0.0,0.0,0.0,1203.0,3107.8,0.0
2001,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1276,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,156.7,548.6,156.7
2001,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,8127,0.0,72.0,0.0,29.0,47.0,0.0,0.0,885.9,0.0,356.8,578.3,0.0
2001,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1641,1.0,0.0,2.0,2.0,22.0,23.0,60.9,0.0,121.9,121.9,1340.6,1401.6
2001,21,41.0,Douglas,6,Central,Mostly Rural,61.6,2218,0.0,2.0,7.0,1.0,29.0,9.0,0.0,90.2,315.6,45.1,1307.5,405.8
2001,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,95466,0.0,92.0,1.0,186.0,538.0,2.0,0.0,96.4,1.0,194.8,563.6,2.1
2001,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1969,0.0,2.0,0.0,0.0,43.0,0.0,0.0,101.6,0.0,0.0,2183.8,0.0
2001,24,47.0,Edwards,2,Southern,Completely Rural,100.0,647,0.0,3.0,0.0,2.0,8.0,0.0,0.0,463.7,0.0,309.1,1236.5,0.0
2001,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4030,22.0,8.0,0.0,13.0,34.0,4.0,545.9,198.5,0.0,322.6,843.7,99.3
2001,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2151,0.0,11.0,5.0,38.0,50.0,0.0,0.0,511.4,232.5,1766.6,2324.5,0.0
2001,27,53.0,Ford,11,Central,Mostly Urban,41.8,1547,3.0,0.0,1.0,3.0,25.0,13.0,193.9,0.0,64.6,193.9,1616.0,840.3
2001,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3723,0.0,6.0,48.0,2.0,57.0,30.0,0.0,161.2,1289.3,53.7,1531.0,805.8
2001,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3384,0.0,36.0,19.0,10.0,29.0,0.0,0.0,1063.8,561.5,295.5,857.0,0.0
2001,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,564,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,354.6,0.0
2001,31,61.0,Greene,7,Central,Mostly Rural,70.8,1599,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,687.9,437.8
2001,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,4170,0.0,22.0,5.0,2.0,38.0,0.0,0.0,527.6,119.9,48.0,911.3,0.0
2001,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,829,0.0,8.0,0.0,2.0,11.0,0.0,0.0,965.0,0.0,241.3,1326.9,0.0
2001,34,67.0,Hancock,9,Central,Mostly Rural,71.0,2041,0.0,7.0,22.0,0.0,13.0,0.0,0.0,343.0,1077.9,0.0,636.9,0.0
2001,35,69.0,Hardin,2,Southern,Completely Rural,100.0,390,0.0,3.0,0.0,3.0,4.0,0.0,0.0,769.2,0.0,769.2,1025.6,0.0
2001,36,71.0,Henderson,9,Central,Mostly Rural,99.7,774,0.0,1.0,1.0,5.0,5.0,0.0,0.0,129.2,129.2,646.0,646.0,0.0
2001,37,73.0,Henry,14,Central,Mostly Rural,50.3,5475,0.0,3.0,0.0,15.0,53.0,1.0,0.0,54.8,0.0,274.0,968.0,18.3
2001,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3358,0.0,1.0,23.0,11.0,72.0,4.0,0.0,29.8,684.9,327.6,2144.1,119.1
2001,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4487,1.0,35.0,33.0,9.0,52.0,0.0,22.3,780.0,735.5,200.6,1158.9,0.0
2001,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1137,0.0,1.0,4.0,6.0,13.0,5.0,0.0,88.0,351.8,527.7,1143.4,439.8
2001,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4021,1.0,0.0,0.0,0.0,53.0,9.0,24.9,0.0,0.0,0.0,1318.1,223.8
2001,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2357,0.0,51.0,8.0,13.0,26.0,0.0,0.0,2163.8,339.4,551.5,1103.1,0.0
2001,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2144,1.0,0.0,25.0,17.0,3.0,1.0,46.6,0.0,1166.0,792.9,139.9,46.6
2001,44,87.0,Johnson,1,Southern,Completely Rural,100.0,923,0.0,0.0,3.0,6.0,15.0,0.0,0.0,0.0,325.0,650.1,1625.1,0.0
2001,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,47635,0.0,121.0,56.0,48.0,560.0,0.0,0.0,254.0,117.6,100.8,1175.6,0.0
2001,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,11466,1.0,46.0,56.0,5.0,232.0,5.0,8.7,401.2,488.4,43.6,2023.4,43.6
2001,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,6651,0.0,14.0,0.0,7.0,55.0,18.0,0.0,210.5,0.0,105.2,826.9,270.6
2001,48,95.0,Knox,9,Central,Mostly Urban,24.3,4990,0.0,6.0,16.0,4.0,47.0,0.0,0.0,120.2,320.6,80.2,941.9,0.0
2001,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,74045,9.0,63.0,0.0,21.0,564.0,0.0,12.2,85.1,0.0,28.4,761.7,0.0
2001,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,11671,3.0,41.0,20.0,27.0,138.0,0.0,25.7,351.3,171.4,231.3,1182.4,0.0
2001,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1475,0.0,14.0,0.0,5.0,12.0,0.0,0.0,949.2,0.0,339.0,813.6,0.0
2001,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3776,0.0,53.0,0.0,7.0,45.0,1.0,0.0,1403.6,0.0,185.4,1191.7,26.5
2001,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4164,0.0,12.0,21.0,32.0,104.0,3.0,0.0,288.2,504.3,768.5,2497.6,72.0
2001,54,107.0,Logan,11,Central,Mostly Urban,39.9,2776,0.0,2.0,0.0,25.0,52.0,0.0,0.0,72.0,0.0,900.6,1873.2,0.0
2001,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2307,0.0,3.0,33.0,3.0,17.0,0.0,0.0,130.0,1430.4,130.0,736.9,0.0
2001,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,31758,2.0,68.0,125.0,44.0,146.0,0.0,6.3,214.1,393.6,138.5,459.7,0.0
2001,57,113.0,McLean,11,Central,Mostly Urban,16.5,13780,0.0,16.0,20.0,14.0,193.0,0.0,0.0,116.1,145.1,101.6,1400.6,0.0
2001,58,115.0,Macon,6,Central,Mostly Urban,15.3,11234,0.0,76.0,14.0,19.0,184.0,1.0,0.0,676.5,124.6,169.1,1637.9,8.9
2001,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,5081,0.0,49.0,72.0,23.0,41.0,2.0,0.0,964.4,1417.0,452.7,806.9,39.4
2001,60,119.0,Madison,3,Southern,Mostly Urban,13.3,26676,0.0,321.0,90.0,69.0,118.0,0.0,0.0,1203.3,337.4,258.7,442.3,0.0
2001,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4284,1.0,25.0,10.0,41.0,111.0,0.0,23.3,583.6,233.4,957.0,2591.0,0.0
2001,62,123.0,Marshall,10,Central,Completely Rural,100.0,1240,0.0,9.0,7.0,3.0,12.0,0.0,0.0,725.8,564.5,241.9,967.7,0.0
2001,63,125.0,Mason,8,Central,Mostly Rural,77.5,1667,0.0,8.0,12.0,6.0,19.0,1.0,0.0,479.9,719.9,359.9,1139.8,60.0
2001,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1365,0.0,0.0,2.0,12.0,21.0,0.0,0.0,0.0,146.5,879.1,1538.5,0.0
2001,65,129.0,Menard,8,Central,Mostly Rural,75.7,1438,0.0,7.0,0.0,9.0,10.0,0.0,0.0,486.8,0.0,625.9,695.4,0.0
2001,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1793,0.0,26.0,0.0,6.0,23.0,0.0,0.0,1450.1,0.0,334.6,1282.8,0.0
2001,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,3145,0.0,2.0,0.0,6.0,15.0,0.0,0.0,63.6,0.0,190.8,476.9,0.0
2001,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2965,0.0,6.0,2.0,10.0,32.0,1.0,0.0,202.4,67.5,337.3,1079.3,33.7
2001,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3458,0.0,2.0,50.0,3.0,39.0,2.0,0.0,57.8,1445.9,86.8,1127.8,57.8
2001,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1504,0.0,8.0,2.0,7.0,32.0,0.0,0.0,531.9,133.0,465.4,2127.7,0.0
2001,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6152,0.0,35.0,5.0,31.0,69.0,0.0,0.0,568.9,81.3,503.9,1121.6,0.0
2001,72,143.0,Peoria,10,Central,Mostly Urban,14.6,17692,53.0,53.0,35.0,12.0,402.0,0.0,299.6,299.6,197.8,67.8,2272.2,0.0
2001,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2143,0.0,5.0,0.0,19.0,9.0,0.0,0.0,233.3,0.0,886.6,420.0,0.0
2001,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1677,0.0,5.0,6.0,2.0,11.0,0.0,0.0,298.2,357.8,119.3,655.9,0.0
2001,75,149.0,Pike,8,Central,Mostly Rural,72.3,1712,0.0,0.0,0.0,11.0,28.0,0.0,0.0,0.0,0.0,642.5,1635.5,0.0
2001,76,151.0,Pope,1,Southern,Completely Rural,100.0,365,7.0,1.0,0.0,5.0,4.0,1.0,1917.8,274.0,0.0,1369.9,1095.9,274.0
2001,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,835,0.0,2.0,2.0,10.0,13.0,0.0,0.0,239.5,239.5,1197.6,1556.9,0.0
2001,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3157,0.0,1.0,0.0,9.0,23.0,0.0,0.0,31.7,0.0,285.1,728.5,0.0
2001,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1633,0.0,17.0,0.0,3.0,9.0,0.0,0.0,1041.0,0.0,183.7,551.1,0.0
2001,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,13970,0.0,16.0,67.0,8.0,97.0,1.0,0.0,114.5,479.6,57.3,694.3,7.2
2001,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29084,0.0,251.0,0.0,53.0,181.0,0.0,0.0,863.0,0.0,182.2,622.3,0.0
2001,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2633,1.0,0.0,23.0,5.0,14.0,14.0,38.0,0.0,873.5,189.9,531.7,531.7
2001,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,19001,0.0,21.0,33.0,0.0,84.0,0.0,0.0,110.5,173.7,0.0,442.1,0.0
2001,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,644,0.0,6.0,0.0,0.0,4.0,1.0,0.0,931.7,0.0,0.0,621.1,155.3
2001,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2354,0.0,10.0,0.0,13.0,16.0,0.0,0.0,424.8,0.0,552.3,679.7,0.0
2001,88,175.0,Stark,10,Central,Completely Rural,100.0,619,0.0,8.0,0.0,1.0,5.0,0.0,0.0,1292.4,0.0,161.6,807.8,0.0
2001,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5048,1.0,70.0,23.0,22.0,84.0,1.0,19.8,1386.7,455.6,435.8,1664.0,19.8
2001,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,12684,0.0,58.0,106.0,6.0,137.0,0.0,0.0,457.3,835.7,47.3,1080.1,0.0
2001,91,181.0,Union,1,Southern,Mostly Rural,65.9,1840,0.0,0.0,1.0,8.0,16.0,0.0,0.0,0.0,54.3,434.8,869.6,0.0
2001,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8162,9.0,91.0,0.0,16.0,95.0,0.0,110.3,1114.9,0.0,196.0,1163.9,0.0
2001,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1294,0.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,309.1,2318.4,0.0
2001,94,187.0,Warren,9,Central,Mostly Urban,45.5,1791,0.0,4.0,17.0,8.0,25.0,0.0,0.0,223.3,949.2,446.7,1395.9,0.0
2001,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1702,0.0,1.0,0.0,13.0,12.0,2.0,0.0,58.8,0.0,763.8,705.1,117.5
2001,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,97,193.0,White,2,Southern,Mostly Rural,62.0,1418,0.0,2.0,0.0,2.0,50.0,0.0,0.0,141.0,0.0,141.0,3526.1,0.0
2001,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6253,0.0,0.0,5.0,6.0,95.0,2.0,0.0,0.0,80.0,96.0,1519.3,32.0
2001,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,60605,0.0,180.0,34.0,50.0,321.0,7.0,0.0,297.0,56.1,82.5,529.7,11.6
2001,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,5662,0.0,14.0,40.0,18.0,24.0,1.0,0.0,247.3,706.5,317.9,423.9,17.7
2001,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,29410,0.0,51.0,78.0,46.0,928.0,0.0,0.0,173.4,265.2,156.4,3155.4,0.0
2001,102,203.0,Woodford,11,Central,Mostly Rural,54.9,3933,2.0,5.0,8.0,22.0,101.0,0.0,50.9,127.1,203.4,559.4,2568.0,0.0
2002,1,1.0,Adams,8,Central,Mostly Urban,32.6,6968,0.0,13.0,10.0,2.0,77.0,1.0,0.0,186.6,143.5,28.7,1105.1,14.4
2002,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1009,0.0,2.0,0.0,2.0,8.0,0.0,0.0,198.2,0.0,198.2,792.9,0.0
2002,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1494,0.0,15.0,3.0,4.0,4.0,0.0,0.0,1004.0,200.8,267.7,267.7,0.0
2002,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,5372,0.0,2.0,11.0,8.0,90.0,0.0,0.0,37.2,204.8,148.9,1675.4,0.0
2002,5,9.0,Brown,8,Central,Mostly Urban,41.1,482,0.0,1.0,0.0,0.0,7.0,10.0,0.0,207.5,0.0,0.0,1452.3,2074.7
2002,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3540,0.0,14.0,0.0,6.0,39.0,0.0,0.0,395.5,0.0,169.5,1101.7,0.0
2002,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,479,1.0,7.0,0.0,3.0,4.0,0.0,208.8,1461.4,0.0,626.3,835.1,0.0
2002,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1671,0.0,14.0,6.0,8.0,26.0,0.0,0.0,837.8,359.1,478.8,1556.0,0.0
2002,9,17.0,Cass,8,Central,Mostly Rural,52.1,1344,0.0,7.0,0.0,0.0,17.0,1.0,0.0,520.8,0.0,0.0,1264.9,74.4
2002,10,19.0,Champaign,6,Central,Mostly Urban,12.7,14566,0.0,9.0,5.0,14.0,115.0,0.0,0.0,61.8,34.3,96.1,789.5,0.0
2002,11,21.0,Christian,4,Central,Mostly Urban,43.5,3608,1.0,0.0,0.0,7.0,65.0,32.0,27.7,0.0,0.0,194.0,1801.6,886.9
2002,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1750,0.0,1.0,5.0,4.0,15.0,0.0,0.0,57.1,285.7,228.6,857.1,0.0
2002,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1400,0.0,12.0,6.0,9.0,6.0,0.0,0.0,857.1,428.6,642.9,428.6,0.0
