year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total,total_rate
2011,86,171.0,Scott,7,Central,Completely Rural,100.0,5228,13.0,248.7
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22281,99.0,444.3
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,5842,12.0,205.4
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,47319,577.0,1219.4
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135839,994.0,731.7
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,17695,31.0,175.2
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,81407,1224.0,1503.6
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11793,18.0,152.6
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,17839,507.0,2842.1
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14574,13.0,89.2
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16658,18.0,108.1
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,14590,13.0,89.1
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58272,310.0,532.0
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,680799,4778.0,701.8
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66726,288.0,431.6
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,293634,232.0,79.0
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38849,62.0,159.6
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,67135,409.0,609.2
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7719,85.0,1101.2
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17534,10.0,57.0
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53750,0.0,0.0
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,6888,4.0,58.1
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34345,162.0,471.7
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4985,0.0,0.0
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15119,16.0,105.8
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,13434,0.0,0.0
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,204626,3358.0,1641.0
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,34516,0.0,0.0
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16258,18.0,110.7
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13715,46.0,335.4
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37912,0.0,0.0
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,53314,245.0,459.5
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5240505,61500.0,1173.6
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19587,58.0,296.1
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10949,13.0,118.7
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104360,463.0,443.7
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16490,29.0,175.9
2012,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19886,27.0,135.8
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,928823,1896.0,204.1
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18154,74.0,407.6
2012,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6721,0.0,0.0
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34270,311.0,907.5
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22157,24.0,108.3
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,13878,73.0,526.0
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39862,93.0,233.3
2012,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36585,51.0,139.4
2012,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5391,12.0,222.6
2012,31,61.0,Greene,7,Central,Mostly Rural,70.8,13657,33.0,241.6
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50159,91.0,181.4
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8387,0.0,0.0
2012,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18828,5.0,26.6
2012,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4280,0.0,0.0
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7043,0.0,0.0
2012,37,73.0,Henry,14,Central,Mostly Rural,50.3,50252,412.0,819.9
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29267,97.0,331.4
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59063,571.0,966.8
2012,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9671,0.0,0.0
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38658,93.0,240.6
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22683,20.0,88.2
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22540,57.0,252.9
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12860,0.0,0.0
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,520885,1931.0,370.7
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,112980,568.0,502.7
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,118257,742.0,627.4
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,52297,594.0,1135.8
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,702213,2220.0,316.1
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112913,380.0,336.5
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16725,107.0,639.8
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35207,98.0,278.4
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38510,182.0,472.6
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,30357,196.0,645.7
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32550,157.0,482.3
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308180,1117.0,362.5
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,172718,1727.0,999.9
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,110130,2008.0,1823.3
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47052,105.0,223.2
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268103,2365.0,882.1
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39009,25.0,64.1
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,12252,32.0,261.2
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,14320,38.0,265.4
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15064,53.0,351.8
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,12690,0.0,0.0
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16163,4.0,24.7
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33261,50.0,150.3
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29614,16.0,54.0
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35313,154.0,436.1
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14873,0.0,0.0
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52786,89.0,168.6
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,187314,2179.0,1163.3
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21844,79.0,361.7
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16500,149.0,903.0
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,16233,0.0,0.0
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,4454,0.0,0.0
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5957,0.0,0.0
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,5910,48.0,812.2
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33073,41.0,124.0
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16133,34.0,210.7
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147699,991.0,671.0
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,268646,343.0,127.7
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24910,130.0,521.9
2012,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199390,5650.0,2833.6
2012,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7455,17.0,228.0
2012,86,171.0,Scott,7,Central,Completely Rural,100.0,5286,0.0,0.0
2012,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22207,36.0,162.1
2012,88,175.0,Stark,10,Central,Completely Rural,100.0,5741,0.0,0.0
2012,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46886,500.0,1066.4
2012,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,136125,1018.0,747.8
2012,91,181.0,Union,1,Southern,Mostly Rural,65.9,17613,30.0,170.3
2012,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80864,1230.0,1521.1
2012,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11685,32.0,273.9
2012,94,187.0,Warren,9,Central,Mostly Urban,45.5,17754,492.0,2771.2
2012,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14598,9.0,61.7
2012,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16655,32.0,192.1
2012,97,193.0,White,2,Southern,Mostly Rural,62.0,14523,0.0,0.0
2012,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57760,260.0,450.1
2012,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,682535,4186.0,613.3
2012,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66774,163.0,244.1
2012,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,292112,214.0,73.3
2012,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38845,25.0,64.4
2013,1,1.0,Adams,8,Central,Mostly Urban,32.6,67001,381.0,568.6
2013,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7236,94.0,1299.1
2013,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17327,10.0,57.7
2013,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53767,0.0,0.0
2013,5,9.0,Brown,8,Central,Mostly Urban,41.1,6863,4.0,58.3
2013,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34113,206.0,603.9
2013,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5008,0.0,0.0
2013,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14969,26.0,173.7
2013,9,17.0,Cass,8,Central,Mostly Rural,52.1,13301,28.0,210.5
2013,10,19.0,Champaign,6,Central,Mostly Urban,12.7,206433,3331.0,1613.6
2013,11,21.0,Christian,4,Central,Mostly Urban,43.5,34147,66.0,193.3
2013,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16095,8.0,49.7
2013,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13556,47.0,346.7
2013,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37727,5.0,13.3
2013,15,29.0,Coles,5,Central,Mostly Urban,24.3,53052,246.0,463.7
2013,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5254885,62468.0,1188.8
2013,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19435,5.0,25.7
2013,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10905,17.0,155.9
2013,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104207,809.0,776.3
2013,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16373,80.0,488.6
2013,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19859,26.0,130.9
2013,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,932519,2056.0,220.5
2013,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17938,85.0,473.9
2013,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6687,0.0,0.0
2013,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34215,253.0,739.4
2013,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22193,44.0,198.3
2013,27,53.0,Ford,11,Central,Mostly Urban,41.8,13672,45.0,329.1
2013,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39553,93.0,235.1
2013,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36322,78.0,214.7
2013,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5387,0.0,0.0
2013,31,61.0,Greene,7,Central,Mostly Rural,70.8,13634,11.0,80.7
2013,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50187,103.0,205.2
2013,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8346,0.0,0.0
2013,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18544,6.0,32.4
2013,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4176,0.0,0.0
2013,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6962,3.0,43.1
2013,37,73.0,Henry,14,Central,Mostly Rural,50.3,49921,332.0,665.1
2013,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28941,169.0,583.9
2013,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59757,631.0,1055.9
2013,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9606,24.0,249.8
2013,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38647,322.0,833.2
2013,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22575,26.0,115.2
2013,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22396,39.0,174.1
2013,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12868,0.0,0.0
2013,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,522935,2072.0,396.2
2013,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,112752,641.0,568.5
2013,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,119594,762.0,637.2
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,52127,480.0,920.8
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704462,1637.0,232.4
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112428,373.0,331.8
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16725,100.0,597.9
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35116,102.0,290.5
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37396,201.0,537.5
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,29821,190.0,637.1
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32246,191.0,592.3
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307587,1164.0,378.4
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,175045,1280.0,731.2
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,109563,1834.0,1673.9
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,46679,103.0,220.7
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,267317,2669.0,998.4
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38672,50.0,129.3
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,12121,28.0,231.0
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,14144,45.0,318.2
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14845,56.0,377.2
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,12571,0.0,0.0
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16075,0.0,0.0
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33459,36.0,107.6
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29362,55.0,187.3
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34999,144.0,411.4
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14796,2.0,13.5
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52279,104.0,198.9
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,188645,2226.0,1180.0
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21714,57.0,262.5
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16429,139.0,846.1
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,16071,6.0,37.3
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,4453,0.0,0.0
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5889,0.0,0.0
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,5854,33.0,563.7
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33174,38.0,114.5
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16007,208.0,1299.4
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147688,943.0,638.5
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,266805,473.0,177.3
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24799,86.0,346.8
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199131,4943.0,2482.3
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7391,7.0,94.7
2013,86,171.0,Scott,7,Central,Completely Rural,100.0,5211,1.0,19.2
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22141,1.0,4.5
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,5707,8.0,140.2
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46672,455.0,974.9
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,136268,939.0,689.1
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,17545,17.0,96.9
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80588,1145.0,1420.8
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11673,19.0,162.8
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,17670,421.0,2382.6
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14413,0.0,0.0
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16664,36.0,216.0
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,14435,0.0,0.0
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57462,246.0,428.1
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,683873,4290.0,627.3
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67447,80.0,118.6
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,290994,175.0,60.1
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,39035,64.0,164.0
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,66973,261.0,389.7
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7082,63.0,889.6
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17071,11.0,64.4
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53740,228.0,424.3
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,6833,5.0,73.2
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33861,147.0,434.1
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4925,0.0,0.0
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14783,55.0,372.0
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,13091,19.0,145.1
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,207959,2906.0,1397.4
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,33810,84.0,248.4
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16046,22.0,137.1
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13446,37.0,275.2
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37644,7.0,18.6
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,52522,224.0,426.5
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5257481,59665.0,1134.9
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19285,17.0,88.2
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10924,24.0,219.7
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104570,941.0,899.9
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16216,20.0,123.3
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19903,21.0,105.5
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,933820,2522.0,270.1
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17805,88.0,494.2
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6628,0.0,0.0
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34119,136.0,398.6
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22072,101.0,457.6
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,13539,61.0,450.6
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39445,70.0,177.5
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35990,175.0,486.2
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5280,11.0,208.3
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,13415,26.0,193.8
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50290,103.0,204.8
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8314,0.0,0.0
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18324,7.0,38.2
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4148,0.0,0.0
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7011,0.0,0.0
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,49830,88.0,176.6
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28719,124.0,431.8
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59359,676.0,1138.8
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9633,18.0,186.9
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38377,267.0,695.7
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22467,106.0,471.8
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22338,55.0,246.2
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12890,0.0,0.0
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,526028,2158.0,410.2
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111907,698.0,623.7
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,121413,711.0,585.6
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,51944,306.0,589.1
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704618,1462.0,207.5
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111669,500.0,447.8
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16558,75.0,453.0
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34904,104.0,298.0
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37040,73.0,197.1
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,29656,169.0,569.9
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,31792,230.0,723.5
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307414,1114.0,362.4
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,174121,1840.0,1056.7
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,108520,1273.0,1173.1
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,46204,102.0,220.8
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,266618,1282.0,480.8
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38558,44.0,114.1
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,11959,23.0,192.3
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,14102,84.0,595.7
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14753,80.0,542.3
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,12505,4.0,32.0
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15900,0.0,0.0
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33542,51.0,152.0
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29448,66.0,224.1
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34672,143.0,412.4
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14750,10.0,67.8
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51949,109.0,209.8
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,187531,2499.0,1332.6
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21540,63.0,292.5
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16408,85.0,518.0
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,15955,11.0,68.9
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,4371,0.0,0.0
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5794,0.0,0.0
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,5832,17.0,291.5
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33142,100.0,301.7
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16018,201.0,1254.8
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147090,1033.0,702.3
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,265922,1193.0,448.6
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24492,124.0,506.3
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199180,4633.0,2326.0
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7260,6.0,82.6
2014,86,171.0,Scott,7,Central,Completely Rural,100.0,5170,1.0,19.3
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22106,48.0,217.1
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,5602,14.0,249.9
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46267,228.0,492.8
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135363,1051.0,776.4
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,17407,70.0,402.1
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,79786,1100.0,1378.7
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11600,1.0,8.6
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,17719,226.0,1275.5
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14391,1.0,6.9
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16593,46.0,277.2
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,14267,7.0,49.1
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57019,230.0,403.4
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,685369,3803.0,554.9
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67410,66.0,97.9
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,288775,800.0,277.0
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,39061,41.0,105.0
