year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,count,count_rate
2016,91,181.0,Union,1,Southern,Mostly Rural,65.9,20710,57.0,275.2
2016,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,97296,572.0,587.9
2016,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14138,159.0,1124.6
2016,94,187.0,Warren,9,Central,Mostly Urban,45.5,21170,87.0,411.0
2016,95,189.0,Washington,20,Southern,Mostly Rural,73.6,17207,24.0,139.5
2016,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20321,130.0,639.7
2016,97,193.0,White,2,Southern,Mostly Rural,62.0,17167,187.0,1089.3
2016,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,69125,337.0,487.5
2016,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,865783,2760.0,318.8
2016,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,82335,432.0,524.7
2016,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,353686,2826.0,799.0
2016,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48449,145.0,299.3
2017,1,1.0,Adams,8,Central,Mostly Urban,32.6,81038,651.0,803.3
2017,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7805,29.0,371.6
2017,3,5.0,Bond,3,Southern,Mostly Rural,60.7,19860,107.0,538.8
2017,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,67017,237.0,353.6
2017,5,9.0,Brown,8,Central,Mostly Urban,41.1,7661,40.0,522.1
2017,6,11.0,Bureau,13,Central,Mostly Rural,57.4,40348,99.0,245.4
2017,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5838,7.0,119.9
2017,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17304,67.0,387.2
2017,9,17.0,Cass,8,Central,Mostly Rural,52.1,15469,85.0,549.5
2017,10,19.0,Champaign,6,Central,Mostly Urban,12.7,249749,778.0,311.5
2017,11,21.0,Christian,4,Central,Mostly Urban,43.5,39760,338.0,850.1
2017,12,23.0,Clark,5,Southern,Mostly Rural,59.5,19435,67.0,344.7
2017,13,25.0,Clay,4,Southern,Mostly Rural,64.7,16274,85.0,522.3
2017,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,45605,133.0,291.6
2017,15,29.0,Coles,5,Central,Mostly Urban,24.3,60711,367.0,604.5
2017,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6350087,21550.0,339.4
2017,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,22735,148.0,651.0
2017,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13296,61.0,458.8
2017,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,126609,352.0,278.0
2017,20,39.0,De Witt,6,Central,Mostly Urban,48.8,19354,121.0,625.2
2017,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24573,96.0,390.7
2017,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1143678,1574.0,137.6
2017,23,45.0,Edgar,5,Central,Mostly Rural,51.8,21007,80.0,380.8
2017,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7925,26.0,328.1
2017,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,42233,116.0,274.7
2017,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,26108,176.0,674.1
2017,27,53.0,Ford,11,Central,Mostly Urban,41.8,16410,99.0,603.3
2017,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,47753,473.0,990.5
2017,29,57.0,Fulton,9,Central,Mostly Rural,60.0,42068,301.0,715.5
2017,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6110,79.0,1293.0
2017,31,61.0,Greene,7,Central,Mostly Rural,70.8,15969,106.0,663.8
2017,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,63564,176.0,276.9
2017,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10018,64.0,638.9
2017,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21768,85.0,390.5
2017,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4637,76.0,1639.0
2017,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8082,51.0,631.0
2017,37,73.0,Henry,14,Central,Mostly Rural,50.3,60313,221.0,366.4
2017,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,33888,294.0,867.6
2017,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,68575,155.0,226.0
2017,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,11721,48.0,409.5
2017,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,46636,222.0,476.0
2017,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,26421,105.0,397.4
2017,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,25694,65.0,253.0
2017,44,87.0,Johnson,1,Southern,Completely Rural,100.0,14772,71.0,480.6
2017,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,671406,1212.0,180.5
2017,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,135981,607.0,446.4
2017,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,162630,369.0,226.9
2017,48,95.0,Knox,9,Central,Mostly Urban,24.3,60662,393.0,647.9
2017,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,874620,2497.0,285.5
2017,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,133389,472.0,353.9
2017,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,19026,193.0,1014.4
2017,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,41385,153.0,369.7
2017,53,105.0,Livingston,11,Central,Mostly Urban,40.8,43922,149.0,339.2
2017,54,107.0,Logan,11,Central,Mostly Urban,39.9,34622,308.0,889.6
2017,55,109.0,McDonough,9,Central,Mostly Urban,29.5,35467,124.0,349.6
2017,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,381329,888.0,232.9
2017,57,113.0,McLean,11,Central,Mostly Urban,16.5,210315,695.0,330.5
2017,58,115.0,Macon,6,Central,Mostly Urban,15.3,129085,811.0,628.3
2017,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,55217,382.0,691.8
2017,60,119.0,Madison,3,Southern,Mostly Urban,13.3,323811,1848.0,570.7
2017,61,121.0,Marion,4,Southern,Mostly Urban,45.1,46575,361.0,775.1
2017,62,123.0,Marshall,10,Central,Completely Rural,100.0,14048,48.0,341.7
2017,63,125.0,Mason,8,Central,Mostly Rural,77.5,16540,110.0,665.1
2017,64,127.0,Massac,1,Southern,Mostly Rural,50.5,17502,90.0,514.2
2017,65,129.0,Menard,8,Central,Mostly Rural,75.7,15013,34.0,226.5
2017,66,131.0,Mercer,14,Central,Mostly Rural,77.8,18955,85.0,448.4
2017,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,41791,74.0,177.1
2017,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,34582,319.0,922.4
2017,69,137.0,Morgan,7,Central,Mostly Urban,36.2,40709,254.0,623.9
2017,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,18482,67.0,362.5
2017,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,62599,210.0,335.5
2017,72,143.0,Peoria,10,Central,Mostly Urban,14.6,225977,1569.0,694.3
2017,73,145.0,Perry,20,Southern,Mostly Urban,43.6,25434,43.0,169.1
2017,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20172,112.0,555.2
2017,75,149.0,Pike,8,Central,Mostly Rural,72.3,19170,149.0,777.3
2017,76,151.0,Pope,1,Southern,Completely Rural,100.0,4719,10.0,211.9
2017,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,6779,19.0,280.3
2017,78,155.0,Putnam,10,Central,Completely Rural,100.0,6875,9.0,130.9
2017,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,38530,111.0,288.1
2017,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19493,188.0,964.4
2017,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,176473,1208.0,684.5
2017,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,324285,1021.0,314.8
2017,83,165.0,Saline,1,Southern,Mostly Urban,43.7,29276,192.0,655.8
2017,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,241021,2457.0,1019.4
2017,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8297,34.0,409.8
2017,86,171.0,Scott,7,Central,Completely Rural,100.0,6043,32.0,529.5
2017,87,173.0,Shelby,4,Central,Mostly Rural,77.7,26361,136.0,515.9
2017,88,175.0,Stark,10,Central,Completely Rural,100.0,6649,28.0,421.1
2017,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,54670,242.0,442.7
2017,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,163869,996.0,607.8
2017,91,181.0,Union,1,Southern,Mostly Rural,65.9,20564,55.0,267.5
2017,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,96325,628.0,652.0
2017,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,14122,119.0,842.7
2017,94,187.0,Warren,9,Central,Mostly Urban,45.5,20983,89.0,424.2
2017,95,189.0,Washington,20,Southern,Mostly Rural,73.6,16921,43.0,254.1
2017,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20192,195.0,965.7
2017,97,193.0,White,2,Southern,Mostly Rural,62.0,17005,191.0,1123.2
2017,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,68334,359.0,525.4
2017,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,865891,2938.0,339.3
2017,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,81807,452.0,552.5
2017,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,351711,2416.0,686.9
2017,102,203.0,Woodford,11,Central,Mostly Rural,54.9,48089,182.0,378.5
