year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,reported_case,reported_case_rate
2008,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2783,23.0,826.4
2008,94,187.0,Warren,9,Central,Mostly Urban,45.5,4015,22.0,547.9
2008,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3139,11.0,350.4
2008,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4118,32.0,777.1
2008,97,193.0,White,2,Southern,Mostly Rural,62.0,3863,38.0,983.7
2008,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13451,90.0,669.1
2008,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,86372,208.0,240.8
2008,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14418,255.0,1768.6
2008,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,54801,422.0,770.1
2008,102,203.0,Woodford,11,Central,Mostly Rural,54.9,7457,31.0,415.7
2009,1,1.0,Adams,8,Central,Mostly Urban,32.6,15655,62.0,396.0
2009,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1946,22.0,1130.5
2009,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3616,11.0,304.2
2009,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,8790,40.0,455.1
2009,5,9.0,Brown,8,Central,Mostly Urban,41.1,1043,7.0,671.1
2009,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8181,30.0,366.7
2009,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1320,3.0,227.3
2009,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4423,22.0,497.4
2009,9,17.0,Cass,8,Central,Mostly Rural,52.1,2817,7.0,248.5
2009,10,19.0,Champaign,6,Central,Mostly Urban,12.7,27197,111.0,408.1
2009,11,21.0,Christian,4,Central,Mostly Urban,43.5,7761,75.0,966.4
2009,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3898,20.0,513.1
2009,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3321,33.0,993.7
2009,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7193,24.0,333.7
2009,15,29.0,Coles,5,Central,Mostly Urban,24.3,9380,53.0,565.0
2009,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,866781,3724.0,429.6
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4399,29.0,659.2
2009,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2382,10.0,419.8
2009,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,14187,74.0,521.6
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3534,17.0,481.0
2009,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4075,9.0,220.9
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,153257,287.0,187.3
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4462,18.0,403.4
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1641,11.0,670.3
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7132,47.0,659.0
2009,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4513,29.0,642.6
2009,27,53.0,Ford,11,Central,Mostly Urban,41.8,3208,10.0,311.7
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,9731,134.0,1377.0
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,8763,56.0,639.1
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1540,14.0,909.1
2009,31,61.0,Greene,7,Central,Mostly Rural,70.8,3136,54.0,1721.9
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,7576,33.0,435.6
2009,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2104,21.0,998.1
2009,34,67.0,Hancock,9,Central,Mostly Rural,71.0,4840,11.0,227.3
2009,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1195,14.0,1171.5
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,1939,12.0,618.9
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,11412,57.0,499.5
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7449,30.0,402.7
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,9615,128.0,1331.3
2009,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2153,10.0,464.5
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8790,82.0,932.9
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4768,55.0,1153.5
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,6296,5.0,79.4
2009,44,87.0,Johnson,1,Southern,Completely Rural,100.0,2781,23.0,827.0
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,69828,239.0,342.3
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,20767,146.0,703.0
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,11849,39.0,329.1
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,12642,77.0,609.1
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,106153,211.0,198.8
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,23976,115.0,479.6
2009,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3651,29.0,794.3
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7423,39.0,525.4
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,7891,27.0,342.2
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,6087,33.0,542.1
2009,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5839,29.0,496.7
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,49573,137.0,276.4
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,24089,152.0,631.0
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,23977,127.0,529.7
2009,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,10881,70.0,643.3
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,52074,285.0,547.3
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9323,89.0,954.6
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,3200,7.0,218.8
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,3675,21.0,571.4
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3466,33.0,952.1
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,2722,17.0,624.5
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4050,16.0,395.1
2009,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,6047,15.0,248.1
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6702,33.0,492.4
2009,69,137.0,Morgan,7,Central,Mostly Urban,36.2,7637,73.0,955.9
2009,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3304,9.0,272.4
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11147,62.0,556.2
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,35614,314.0,881.7
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4713,45.0,954.8
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3736,12.0,321.2
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,4116,15.0,364.4
2009,76,151.0,Pope,1,Southern,Completely Rural,100.0,1150,7.0,608.7
2009,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1359,17.0,1250.9
2009,78,155.0,Putnam,10,Central,Completely Rural,100.0,1459,6.0,411.2
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,6846,44.0,642.7
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,3879,60.0,1546.8
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,31864,197.0,618.3
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,45895,285.0,621.0
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6475,88.0,1359.1
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,38546,296.0,767.9
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1770,14.0,791.0
2009,86,171.0,Scott,7,Central,Completely Rural,100.0,1237,9.0,727.6
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5455,20.0,366.6
2009,88,175.0,Stark,10,Central,Completely Rural,100.0,1620,10.0,617.3
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11437,87.0,760.7
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,28194,223.0,790.9
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,4318,35.0,810.6
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,17895,215.0,1201.5
2009,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2819,24.0,851.4
2009,94,187.0,Warren,9,Central,Mostly Urban,45.5,4028,14.0,347.6
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3167,7.0,221.0
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4118,18.0,437.1
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,3867,30.0,775.8
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13625,96.0,704.6
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,90169,271.0,300.5
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,14590,256.0,1754.6
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,55991,437.0,780.5
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,7636,24.0,314.3
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,15734,72.0,457.6
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1897,23.0,1212.4
2010,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3725,13.0,349.0
2010,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,9138,33.0,361.1
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,1161,2.0,172.3
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8547,42.0,491.4
2010,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1381,2.0,144.8
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4456,17.0,381.5
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,2878,14.0,486.4
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,28810,116.0,402.6
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,8101,59.0,728.3
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3881,19.0,489.6
2010,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3354,35.0,1043.5
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7431,22.0,296.1
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,10088,61.0,604.7
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,882840,3608.0,408.7
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4541,22.0,484.5
2010,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2540,12.0,472.4
2010,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,14726,73.0,495.7
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3763,7.0,186.0
2010,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4292,11.0,256.3
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,158008,320.0,202.5
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4678,14.0,299.3
2010,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1645,15.0,911.9
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7100,48.0,676.1
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4816,23.0,477.6
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,3432,6.0,174.8
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,9962,138.0,1385.3
2010,29,57.0,Fulton,9,Central,Mostly Rural,60.0,9009,65.0,721.5
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1552,14.0,902.1
2010,31,61.0,Greene,7,Central,Mostly Rural,70.8,3179,25.0,786.4
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,8064,26.0,322.4
2010,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2220,8.0,360.4
2010,34,67.0,Hancock,9,Central,Mostly Rural,71.0,5121,23.0,449.1
2010,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1246,10.0,802.6
2010,36,71.0,Henderson,9,Central,Mostly Rural,99.7,2072,13.0,627.4
2010,37,73.0,Henry,14,Central,Mostly Rural,50.3,11893,49.0,412.0
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7552,39.0,516.4
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10008,100.0,999.2
2010,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2310,14.0,606.1
2010,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8727,79.0,905.2
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,4964,35.0,705.1
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,6734,6.0,89.1
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,3038,23.0,757.1
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,74633,225.0,301.5
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,21402,123.0,574.7
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,12985,124.0,954.9
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,13170,89.0,675.8
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,108855,202.0,185.6
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,25227,118.0,467.8
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3651,24.0,657.4
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,7945,47.0,591.6
2010,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8298,14.0,168.7
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,6414,28.0,436.5
2010,55,109.0,McDonough,9,Central,Mostly Urban,29.5,6328,48.0,758.5
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,47320,155.0,327.6
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,25104,140.0,557.7
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,25101,98.0,390.4
2010,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11148,88.0,789.4
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,53423,238.0,445.5
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9410,83.0,882.0
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,3373,10.0,296.5
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,3827,28.0,731.6
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3761,38.0,1010.4
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,2905,10.0,344.2
2010,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4099,8.0,195.2
2010,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,6414,19.0,296.2
2010,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,6966,26.0,373.2
2010,69,137.0,Morgan,7,Central,Mostly Urban,36.2,8154,57.0,699.0
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3484,7.0,200.9
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11180,47.0,420.4
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,36631,282.0,769.8
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4798,43.0,896.2
2010,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3776,10.0,264.8
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,4143,25.0,603.4
2010,76,151.0,Pope,1,Southern,Completely Rural,100.0,1327,10.0,753.6
2010,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1535,12.0,781.8
2010,78,155.0,Putnam,10,Central,Completely Rural,100.0,1518,2.0,131.8
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7269,30.0,412.7
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,4017,36.0,896.2
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33103,207.0,625.3
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,47687,270.0,566.2
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6142,124.0,2018.9
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,39469,252.0,638.5
2010,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1843,5.0,271.3
2010,86,171.0,Scott,7,Central,Completely Rural,100.0,1274,2.0,157.0
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5704,16.0,280.5
2010,88,175.0,Stark,10,Central,Completely Rural,100.0,1589,10.0,629.3
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,11910,55.0,461.8
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,29317,189.0,644.7
2010,91,181.0,Union,1,Southern,Mostly Rural,65.9,4413,32.0,725.1
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18396,33.0,179.4
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2894,15.0,518.3
2010,94,187.0,Warren,9,Central,Mostly Urban,45.5,4098,13.0,317.2
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3369,12.0,356.2
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4307,12.0,278.6
2010,97,193.0,White,2,Southern,Mostly Rural,62.0,4022,21.0,522.1
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,13891,86.0,619.1
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,94708,284.0,299.9
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,15068,254.0,1685.7
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,57719,409.0,708.6
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,7939,28.0,352.7
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,15972,73.0,457.0
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1900,19.0,1000.0
2011,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3817,19.0,497.8
2011,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,9429,40.0,424.2
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,1177,8.0,679.7
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8675,39.0,449.6
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1395,2.0,143.4
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4523,23.0,508.5
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,2883,11.0,381.5
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,29920,121.0,404.4
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,8180,71.0,868.0
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,3909,18.0,460.5
2011,13,25.0,Clay,4,Southern,Mostly Rural,64.7,3370,25.0,741.8
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,7626,26.0,340.9
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,10307,65.0,630.6
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,905830,3741.0,413.0
2011,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,4535,30.0,661.5
2011,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,2578,14.0,543.1
2011,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,15186,100.0,658.5
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,3825,9.0,235.3
2011,21,41.0,Douglas,6,Central,Mostly Rural,61.6,4339,13.0,299.6
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,164104,380.0,231.6
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,4717,26.0,551.2
2011,24,47.0,Edwards,2,Southern,Completely Rural,100.0,1672,14.0,837.3
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,7241,36.0,497.2
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,4891,39.0,797.4
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,3365,13.0,386.3
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,10003,130.0,1299.6
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,9079,75.0,826.1
2011,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,1552,12.0,773.2
2011,31,61.0,Greene,7,Central,Mostly Rural,70.8,3224,37.0,1147.6
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,8309,32.0,385.1
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,2234,18.0,805.7
2011,34,67.0,Hancock,9,Central,Mostly Rural,71.0,5191,24.0,462.3
2011,35,69.0,Hardin,2,Southern,Completely Rural,100.0,1263,8.0,633.4
2011,36,71.0,Henderson,9,Central,Mostly Rural,99.7,2082,13.0,624.4
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,12088,45.0,372.3
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,7538,20.0,265.3
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,10259,125.0,1218.4
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,2339,15.0,641.3
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,8906,77.0,864.6
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,5048,38.0,752.8
2011,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,6849,6.0,87.6
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,3128,27.0,863.2
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,78237,234.0,299.1
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,21903,149.0,680.3
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,13713,150.0,1093.9
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,13338,95.0,712.3
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,113274,196.0,173.0
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,25472,107.0,420.1
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,3682,30.0,814.8
2011,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,8106,34.0,419.4
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,8447,19.0,224.9
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,6543,24.0,366.8
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,6474,25.0,386.2
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,49383,139.0,281.5
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,25905,162.0,625.4
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,25612,115.0,449.0
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,11283,105.0,930.6
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,54566,264.0,483.8
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,9391,81.0,862.5
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,3394,8.0,235.7
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,3837,24.0,625.5
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,3790,35.0,923.5
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,2972,9.0,302.8
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,4200,9.0,214.3
2011,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,6615,13.0,196.5
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,7036,26.0,369.5
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,8295,49.0,590.7
2011,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,3455,10.0,289.4
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,11443,51.0,445.7
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,37338,331.0,886.5
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,4860,46.0,946.5
2011,74,147.0,Piatt,6,Central,Mostly Rural,67.7,3874,7.0,180.7
2011,75,149.0,Pike,8,Central,Mostly Rural,72.3,4132,23.0,556.6
2011,76,151.0,Pope,1,Southern,Completely Rural,100.0,1353,14.0,1034.7
2011,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,1538,18.0,1170.4
2011,78,155.0,Putnam,10,Central,Completely Rural,100.0,1560,5.0,320.5
2011,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,7430,30.0,403.8
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,4069,41.0,1007.6
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,33623,240.0,713.8
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,48856,277.0,567.0
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,6199,90.0,1451.8
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,40771,256.0,627.9
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,1853,8.0,431.7
2011,86,171.0,Scott,7,Central,Completely Rural,100.0,1281,3.0,234.2
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,5798,25.0,431.2
2011,88,175.0,Stark,10,Central,Completely Rural,100.0,1584,7.0,441.9
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,12158,54.0,444.2
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,29856,189.0,633.0
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,4462,41.0,918.9
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,18502,42.0,227.0
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,2886,18.0,623.7
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,4143,26.0,627.6
2011,95,189.0,Washington,20,Southern,Mostly Rural,73.6,3410,16.0,469.2
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,4371,23.0,526.2
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,3988,23.0,576.7
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,14145,92.0,650.4
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,98782,293.0,296.6
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,15324,233.0,1520.5
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,58986,447.0,757.8
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,8184,33.0,403.2
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,16216,82.0,505.7
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,1900,25.0,1315.8
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,3906,19.0,486.4
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,9818,42.0,427.8
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,1194,2.0,167.5
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,8860,39.0,440.2
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,1396,3.0,214.9
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,4583,26.0,567.3
