year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,total,total_rate
2011,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16658,0.0,0.0
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,14590,1.0,6.9
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,58272,0.0,0.0
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,680799,3.0,0.4
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66726,2.0,3.0
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,293634,0.0,0.0
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38849,2.0,5.1
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,67135,2.0,3.0
2012,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7719,3.0,38.9
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17534,0.0,0.0
2012,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53750,0.0,0.0
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,6888,0.0,0.0
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34345,0.0,0.0
2012,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4985,0.0,0.0
2012,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,15119,0.0,0.0
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,13434,2.0,14.9
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,204626,4.0,2.0
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,34516,0.0,0.0
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16258,0.0,0.0
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13715,0.0,0.0
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37912,0.0,0.0
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,53314,0.0,0.0
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5240505,45.0,0.9
2012,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19587,0.0,0.0
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10949,0.0,0.0
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104360,5.0,4.8
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16490,0.0,0.0
2012,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19886,0.0,0.0
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,928823,8.0,0.9
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,18154,0.0,0.0
2012,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6721,0.0,0.0
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34270,1.0,2.9
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22157,0.0,0.0
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,13878,0.0,0.0
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39862,1.0,2.5
2012,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36585,1.0,2.7
2012,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5391,0.0,0.0
2012,31,61.0,Greene,7,Central,Mostly Rural,70.8,13657,0.0,0.0
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50159,0.0,0.0
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8387,0.0,0.0
2012,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18828,0.0,0.0
2012,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4280,1.0,23.4
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7043,0.0,0.0
2012,37,73.0,Henry,14,Central,Mostly Rural,50.3,50252,1.0,2.0
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,29267,0.0,0.0
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59063,0.0,0.0
2012,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9671,0.0,0.0
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38658,0.0,0.0
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22683,0.0,0.0
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22540,0.0,0.0
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12860,0.0,0.0
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,520885,9.0,1.7
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,112980,0.0,0.0
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,118257,0.0,0.0
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,52297,0.0,0.0
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,702213,0.0,0.0
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112913,1.0,0.9
2012,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16725,0.0,0.0
2012,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35207,0.0,0.0
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,38510,2.0,5.2
2012,54,107.0,Logan,11,Central,Mostly Urban,39.9,30357,0.0,0.0
2012,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32550,4.0,12.3
2012,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,308180,3.0,1.0
2012,57,113.0,McLean,11,Central,Mostly Urban,16.5,172718,7.0,4.1
2012,58,115.0,Macon,6,Central,Mostly Urban,15.3,110130,3.0,2.7
2012,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47052,0.0,0.0
2012,60,119.0,Madison,3,Southern,Mostly Urban,13.3,268103,4.0,1.5
2012,61,121.0,Marion,4,Southern,Mostly Urban,45.1,39009,1.0,2.6
2012,62,123.0,Marshall,10,Central,Completely Rural,100.0,12252,0.0,0.0
2012,63,125.0,Mason,8,Central,Mostly Rural,77.5,14320,0.0,0.0
2012,64,127.0,Massac,1,Southern,Mostly Rural,50.5,15064,0.0,0.0
2012,65,129.0,Menard,8,Central,Mostly Rural,75.7,12690,0.0,0.0
2012,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16163,0.0,0.0
2012,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33261,0.0,0.0
2012,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29614,0.0,0.0
2012,69,137.0,Morgan,7,Central,Mostly Urban,36.2,35313,0.0,0.0
2012,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14873,0.0,0.0
2012,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52786,0.0,0.0
2012,72,143.0,Peoria,10,Central,Mostly Urban,14.6,187314,9.0,4.8
2012,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21844,0.0,0.0
2012,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16500,0.0,0.0
2012,75,149.0,Pike,8,Central,Mostly Rural,72.3,16233,0.0,0.0
2012,76,151.0,Pope,1,Southern,Completely Rural,100.0,4454,0.0,0.0
2012,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5957,0.0,0.0
2012,78,155.0,Putnam,10,Central,Completely Rural,100.0,5910,0.0,0.0
2012,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33073,0.0,0.0
2012,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16133,2.0,12.4
2012,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147699,1.0,0.7
2012,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,268646,0.0,0.0
2012,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24910,0.0,0.0
2012,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199390,18.0,9.0
2012,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7455,0.0,0.0
2012,86,171.0,Scott,7,Central,Completely Rural,100.0,5286,0.0,0.0
2012,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22207,0.0,0.0
2012,88,175.0,Stark,10,Central,Completely Rural,100.0,5741,0.0,0.0
2012,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46886,0.0,0.0
2012,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,136125,0.0,0.0
2012,91,181.0,Union,1,Southern,Mostly Rural,65.9,17613,0.0,0.0
2012,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80864,2.0,2.5
2012,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11685,0.0,0.0
2012,94,187.0,Warren,9,Central,Mostly Urban,45.5,17754,3.0,16.9
2012,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14598,0.0,0.0
2012,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16655,0.0,0.0
2012,97,193.0,White,2,Southern,Mostly Rural,62.0,14523,0.0,0.0
2012,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57760,0.0,0.0
2012,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,682535,7.0,1.0
2012,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,66774,0.0,0.0
2012,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,292112,10.0,3.4
2012,102,203.0,Woodford,11,Central,Mostly Rural,54.9,38845,0.0,0.0
2013,1,1.0,Adams,8,Central,Mostly Urban,32.6,67001,2.0,3.0
2013,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7236,0.0,0.0
2013,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17327,0.0,0.0
2013,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53767,0.0,0.0
2013,5,9.0,Brown,8,Central,Mostly Urban,41.1,6863,0.0,0.0
2013,6,11.0,Bureau,13,Central,Mostly Rural,57.4,34113,0.0,0.0
2013,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5008,0.0,0.0
2013,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14969,0.0,0.0
2013,9,17.0,Cass,8,Central,Mostly Rural,52.1,13301,0.0,0.0
2013,10,19.0,Champaign,6,Central,Mostly Urban,12.7,206433,5.0,2.4
2013,11,21.0,Christian,4,Central,Mostly Urban,43.5,34147,0.0,0.0
2013,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16095,0.0,0.0
2013,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13556,0.0,0.0
2013,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37727,1.0,2.7
2013,15,29.0,Coles,5,Central,Mostly Urban,24.3,53052,0.0,0.0
2013,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5254885,60.0,1.1
2013,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19435,0.0,0.0
2013,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10905,2.0,18.3
2013,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104207,1.0,1.0
2013,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16373,0.0,0.0
2013,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19859,1.0,5.0
2013,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,932519,7.0,0.8
2013,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17938,0.0,0.0
2013,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6687,0.0,0.0
2013,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34215,0.0,0.0
2013,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22193,0.0,0.0
2013,27,53.0,Ford,11,Central,Mostly Urban,41.8,13672,0.0,0.0
2013,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39553,0.0,0.0
2013,29,57.0,Fulton,9,Central,Mostly Rural,60.0,36322,1.0,2.8
2013,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5387,0.0,0.0
2013,31,61.0,Greene,7,Central,Mostly Rural,70.8,13634,0.0,0.0
2013,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50187,0.0,0.0
2013,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8346,0.0,0.0
2013,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18544,0.0,0.0
2013,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4176,0.0,0.0
2013,36,71.0,Henderson,9,Central,Mostly Rural,99.7,6962,0.0,0.0
2013,37,73.0,Henry,14,Central,Mostly Rural,50.3,49921,0.0,0.0
2013,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28941,0.0,0.0
2013,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59757,1.0,1.7
2013,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9606,0.0,0.0
2013,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38647,0.0,0.0
2013,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22575,0.0,0.0
2013,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22396,0.0,0.0
2013,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12868,0.0,0.0
2013,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,522935,9.0,1.7
2013,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,112752,0.0,0.0
2013,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,119594,0.0,0.0
2013,48,95.0,Knox,9,Central,Mostly Urban,24.3,52127,0.0,0.0
2013,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704462,2.0,0.3
2013,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,112428,0.0,0.0
2013,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16725,0.0,0.0
2013,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,35116,1.0,2.8
2013,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37396,0.0,0.0
2013,54,107.0,Logan,11,Central,Mostly Urban,39.9,29821,0.0,0.0
2013,55,109.0,McDonough,9,Central,Mostly Urban,29.5,32246,0.0,0.0
2013,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307587,1.0,0.3
2013,57,113.0,McLean,11,Central,Mostly Urban,16.5,175045,6.0,3.4
2013,58,115.0,Macon,6,Central,Mostly Urban,15.3,109563,0.0,0.0
2013,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,46679,0.0,0.0
2013,60,119.0,Madison,3,Southern,Mostly Urban,13.3,267317,0.0,0.0
2013,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38672,0.0,0.0
2013,62,123.0,Marshall,10,Central,Completely Rural,100.0,12121,0.0,0.0
2013,63,125.0,Mason,8,Central,Mostly Rural,77.5,14144,0.0,0.0
2013,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14845,0.0,0.0
2013,65,129.0,Menard,8,Central,Mostly Rural,75.7,12571,0.0,0.0
2013,66,131.0,Mercer,14,Central,Mostly Rural,77.8,16075,0.0,0.0
2013,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33459,0.0,0.0
2013,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29362,1.0,3.4
2013,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34999,0.0,0.0
2013,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14796,0.0,0.0
2013,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,52279,1.0,1.9
2013,72,143.0,Peoria,10,Central,Mostly Urban,14.6,188645,11.0,5.8
2013,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21714,0.0,0.0
2013,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16429,0.0,0.0
2013,75,149.0,Pike,8,Central,Mostly Rural,72.3,16071,0.0,0.0
2013,76,151.0,Pope,1,Southern,Completely Rural,100.0,4453,0.0,0.0
2013,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5889,0.0,0.0
2013,78,155.0,Putnam,10,Central,Completely Rural,100.0,5854,0.0,0.0
2013,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33174,1.0,3.0
2013,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16007,2.0,12.5
2013,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147688,1.0,0.7
2013,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,266805,0.0,0.0
2013,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24799,0.0,0.0
2013,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199131,12.0,6.0
2013,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7391,0.0,0.0
2013,86,171.0,Scott,7,Central,Completely Rural,100.0,5211,0.0,0.0
2013,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22141,0.0,0.0
2013,88,175.0,Stark,10,Central,Completely Rural,100.0,5707,0.0,0.0
2013,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46672,0.0,0.0
2013,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,136268,4.0,2.9
2013,91,181.0,Union,1,Southern,Mostly Rural,65.9,17545,0.0,0.0
2013,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,80588,2.0,2.5
2013,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11673,0.0,0.0
2013,94,187.0,Warren,9,Central,Mostly Urban,45.5,17670,0.0,0.0
2013,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14413,0.0,0.0
2013,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16664,0.0,0.0
2013,97,193.0,White,2,Southern,Mostly Rural,62.0,14435,0.0,0.0
2013,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57462,1.0,1.7
2013,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,683873,5.0,0.7
2013,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67447,0.0,0.0
2013,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,290994,7.0,2.4
2013,102,203.0,Woodford,11,Central,Mostly Rural,54.9,39035,0.0,0.0
2014,1,1.0,Adams,8,Central,Mostly Urban,32.6,66973,0.0,0.0
2014,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,7082,1.0,14.1
2014,3,5.0,Bond,3,Southern,Mostly Rural,60.7,17071,0.0,0.0
2014,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53740,0.0,0.0
2014,5,9.0,Brown,8,Central,Mostly Urban,41.1,6833,0.0,0.0
2014,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33861,0.0,0.0
2014,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4925,0.0,0.0
2014,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14783,0.0,0.0
2014,9,17.0,Cass,8,Central,Mostly Rural,52.1,13091,1.0,7.6
2014,10,19.0,Champaign,6,Central,Mostly Urban,12.7,207959,4.0,1.9
2014,11,21.0,Christian,4,Central,Mostly Urban,43.5,33810,0.0,0.0
2014,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16046,0.0,0.0
2014,13,25.0,Clay,4,Southern,Mostly Rural,64.7,13446,0.0,0.0
2014,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,37644,1.0,2.7
2014,15,29.0,Coles,5,Central,Mostly Urban,24.3,52522,0.0,0.0
2014,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5257481,64.0,1.2
2014,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19285,1.0,5.2
2014,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10924,0.0,0.0
2014,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,104570,2.0,1.9
2014,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16216,0.0,0.0
2014,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19903,0.0,0.0
2014,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,933820,6.0,0.6
2014,23,45.0,Edgar,5,Central,Mostly Rural,51.8,17805,0.0,0.0
2014,24,47.0,Edwards,2,Southern,Completely Rural,100.0,6628,0.0,0.0
2014,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,34119,0.0,0.0
2014,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,22072,0.0,0.0
2014,27,53.0,Ford,11,Central,Mostly Urban,41.8,13539,0.0,0.0
2014,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,39445,0.0,0.0
2014,29,57.0,Fulton,9,Central,Mostly Rural,60.0,35990,2.0,5.6
2014,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,5280,0.0,0.0
2014,31,61.0,Greene,7,Central,Mostly Rural,70.8,13415,0.0,0.0
2014,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,50290,0.0,0.0
2014,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8314,0.0,0.0
2014,34,67.0,Hancock,9,Central,Mostly Rural,71.0,18324,0.0,0.0
2014,35,69.0,Hardin,2,Southern,Completely Rural,100.0,4148,0.0,0.0
2014,36,71.0,Henderson,9,Central,Mostly Rural,99.7,7011,0.0,0.0
2014,37,73.0,Henry,14,Central,Mostly Rural,50.3,49830,0.0,0.0
2014,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,28719,0.0,0.0
2014,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,59359,0.0,0.0
2014,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,9633,0.0,0.0
2014,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,38377,0.0,0.0
2014,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,22467,0.0,0.0
2014,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22338,0.0,0.0
2014,44,87.0,Johnson,1,Southern,Completely Rural,100.0,12890,0.0,0.0
2014,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,526028,7.0,1.3
2014,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,111907,0.0,0.0
2014,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,121413,1.0,0.8
2014,48,95.0,Knox,9,Central,Mostly Urban,24.3,51944,1.0,1.9
2014,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,704618,2.0,0.3
2014,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,111669,1.0,0.9
2014,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16558,0.0,0.0
2014,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34904,0.0,0.0
2014,53,105.0,Livingston,11,Central,Mostly Urban,40.8,37040,0.0,0.0
2014,54,107.0,Logan,11,Central,Mostly Urban,39.9,29656,0.0,0.0
2014,55,109.0,McDonough,9,Central,Mostly Urban,29.5,31792,0.0,0.0
2014,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,307414,1.0,0.3
2014,57,113.0,McLean,11,Central,Mostly Urban,16.5,174121,5.0,2.9
2014,58,115.0,Macon,6,Central,Mostly Urban,15.3,108520,0.0,0.0
2014,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,46204,0.0,0.0
2014,60,119.0,Madison,3,Southern,Mostly Urban,13.3,266618,1.0,0.4
2014,61,121.0,Marion,4,Southern,Mostly Urban,45.1,38558,1.0,2.6
2014,62,123.0,Marshall,10,Central,Completely Rural,100.0,11959,0.0,0.0
2014,63,125.0,Mason,8,Central,Mostly Rural,77.5,14102,0.0,0.0
2014,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14753,0.0,0.0
2014,65,129.0,Menard,8,Central,Mostly Rural,75.7,12505,0.0,0.0
2014,66,131.0,Mercer,14,Central,Mostly Rural,77.8,15900,0.0,0.0
2014,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33542,0.0,0.0
2014,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,29448,1.0,3.4
2014,69,137.0,Morgan,7,Central,Mostly Urban,36.2,34672,0.0,0.0
2014,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14750,0.0,0.0
2014,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,51949,0.0,0.0
2014,72,143.0,Peoria,10,Central,Mostly Urban,14.6,187531,5.0,2.7
2014,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21540,0.0,0.0
2014,74,147.0,Piatt,6,Central,Mostly Rural,67.7,16408,0.0,0.0
2014,75,149.0,Pike,8,Central,Mostly Rural,72.3,15955,0.0,0.0
2014,76,151.0,Pope,1,Southern,Completely Rural,100.0,4371,0.0,0.0
2014,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,5794,0.0,0.0
2014,78,155.0,Putnam,10,Central,Completely Rural,100.0,5832,0.0,0.0
2014,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,33142,0.0,0.0
2014,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16018,0.0,0.0
2014,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,147090,0.0,0.0
2014,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,265922,2.0,0.8
2014,83,165.0,Saline,1,Southern,Mostly Urban,43.7,24492,0.0,0.0
2014,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,199180,2.0,1.0
2014,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7260,0.0,0.0
2014,86,171.0,Scott,7,Central,Completely Rural,100.0,5170,0.0,0.0
2014,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22106,0.0,0.0
2014,88,175.0,Stark,10,Central,Completely Rural,100.0,5602,0.0,0.0
2014,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,46267,0.0,0.0
2014,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,135363,0.0,0.0
2014,91,181.0,Union,1,Southern,Mostly Rural,65.9,17407,0.0,0.0
2014,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,79786,0.0,0.0
2014,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,11600,0.0,0.0
2014,94,187.0,Warren,9,Central,Mostly Urban,45.5,17719,0.0,0.0
2014,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14391,0.0,0.0
2014,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,16593,0.0,0.0
2014,97,193.0,White,2,Southern,Mostly Rural,62.0,14267,0.0,0.0
2014,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,57019,0.0,0.0
2014,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,685369,2.0,0.3
2014,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,67410,0.0,0.0
2014,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,288775,1.0,0.3
2014,102,203.0,Woodford,11,Central,Mostly Rural,54.9,39061,1.0,2.6
2015,1,1.0,Adams,8,Central,Mostly Urban,32.6,66857,0.0,0.0
2015,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,6761,0.0,0.0
2015,3,5.0,Bond,3,Southern,Mostly Rural,60.7,16684,0.0,0.0
2015,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,53606,0.0,0.0
2015,5,9.0,Brown,8,Central,Mostly Urban,41.1,6748,0.0,0.0
2015,6,11.0,Bureau,13,Central,Mostly Rural,57.4,33490,0.0,0.0
2015,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,4858,0.0,0.0
2015,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,14640,0.0,0.0
2015,9,17.0,Cass,8,Central,Mostly Rural,52.1,12848,0.0,0.0
2015,10,19.0,Champaign,6,Central,Mostly Urban,12.7,209234,5.0,2.4
2015,11,21.0,Christian,4,Central,Mostly Urban,43.5,33457,0.0,0.0
2015,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15869,0.0,0.0
